0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
2656,"RIVER BHIMA BACKWATER OF UJANI DAM, NEAR RAW 
WATER PUMP HOUSE, VILLAGE- KUMBARGAON, 
TALUKA- INDAPUR, DISTRICT- PUNE.",MAHARASHTRA  27.0,,30.0,4.9,6.2,,7.4  8.3,332,967,2.8,7.5,0.30,5.09,7,85,170,350,2,14
1188,"RIVER BHIMA AT NARSINGPUR  NEAR SANGAM BRIDGE 
AFTER CONFLUENCE WITH NIRA, VILLAGE- 
NARSINGPUR, TALUKA-MALSHIRAS, DISTRICT- 
SOLAPUR.",MAHARASHTRA  29.0,,36.0,5.3,6.4,,8.0  8.4,722,,6664  3.2,7.6,0.30,2.77,7,120,75,425,2,25
30046,"RIVER BHIMA AT TAKLI, SOLAPUR, (MAHARASHTRA)",MAHARASHTRA  22.0,,22.0,4.9,4.9,,8.3  8.3,1656,,1656  7.8,7.8,1.11,1.11,45,45,350,350,17,17
28,"RIVER BHIMA AT TAKLI NEAR KARNATAKA BORDER, 
VILLAGE- TAKALI, TALUKA- SOUTH SOLAPUR,  DISTRICT- 
SOLAPUR.",MAHARASHTRA  29.0,,36.0,4.4,6.3,,7.8  8.4,950,,2383  2.5  10.4  0.30,,,2.23,6,45,80,550,2,14
5582,"RIVER BHIMA DOWNSTREAM, DHULKED VILL",KARNATAKA,29.0,29.0,,6.0  10.0  7.0  8.5,,,826,,1620  1.2,2.9,2.27,8.15,540,920,1600,1600,280,540
1183,"RIVER BHIMA AT D/S OF ROAD BRIDGE AT GANGAPUR 
VILLAGE",KARNATAKA,25.0,31.0,6.0,8.6,,7.4  8.5,1050,,2010  3.0,8.0,0.48,3.51,230,260000,1600,280000,,
1184,RIVER BHIMA AT FEROZABAD VILLAGE (D/S),KARNATAKA,24.0,32.0,,6.5  11.6  7.7  8.8,,,880,,1295  2.0,4.0,,0.51  67.00,140,23000,1100,350000,,
1888,"RIVER BHIMA AT CONFLUENCE OF JEWARGI TOWN 
SEWAGE DISPOSAL POINT",KARNATAKA,24.0,32.0,,5.6  12.0  7.7  8.6,,,818,,1278  2.0,3.3,0.46,6.90,20,700,350,5400,,
30057,RIVER BHIMA AT GANGAPUR (BANGALORE),KARNATAKA,24.0,28.0,7.1,8.7,,8.1  8.6,1270,,2198  4.0,6.7,0.00,3.72,790,2200,4900,9200,,
1167,RIVER BHIMA AT D/S OF BDG. NEAR YADGIR,KARNATAKA,26.0,34.0,7.0,8.0,,8.1  8.5,390,,1473  2.0,3.0,,0.35  11.56,33,490,280,2800,,
5158,"RIVER HUNDRI AT GAJULADINNE RESERVOIR 
GAJULADINNE (V),GONEGANDLA (M)","ANDHRA 
PRADESH",21.0,29.0,5.5,6.2,,6.9  8.1,547,896,1.3,2.5,0.34,1.29,173,378,501,980,,
2350,"RIVER HUNDRI AT LAXMIPURAM (V),  KALLUR (M)","ANDHRA 
PRADESH",22.0,28.0,5.4,6.3,,7.4  8.1,1152,,1479  1.0,2.8,0.93,2.12,146,320,575,816,,
1091,RIVER BHADRA AT MALLESWARAM D/S OF KIOCL,KARNATAKA,20.0,25.0,6.6,7.7,,7.0  8.2,70,164,1.6,2.0,0.30,0.60,12,40,110,350,,
2771,RIVER BHADRA AT U/S OF KIOCL,KARNATAKA,20.0,25.0,6.6,7.9,,6.9  8.2,61,150,1.2,2.0,0.30,0.52,11,40,110,350,,
2765,RIVER BHADRA AT U/S OF MPM,KARNATAKA,26.0,27.0,6.6,8.1,,7.0  8.1,103,250,1.0,2.4,0.30,0.83,13,93,110,1600,,
1387,RIVER BHADRA AT D/S OF BHADRAVATHI,KARNATAKA,26.0,28.0,4.9,8.0,,7.0  8.5,100,250,1.5,2.9,0.30,1.53,78,390,920,2400,,
4105,"RIVER BHADRA D/S MYSORE PAPER MILL (MPM), 
BHADRAWATI, SHIVAMOGGA",KARNATAKA,26.0,27.0,6.7,9.5,,7.1  8.4,111,190,1.3,3.3,0.30,0.96,11,310,110,2400,,
1169,"RIVER BHADRA AT D/S OF KIOCL ROAD BRIDGE, NEAR 
HOLEHUNNUR",KARNATAKA,26.0,28.0,6.0,7.8,,7.0  7.9,122,200,1.2,2.8,0.30,1.20,13,270,140,1300,,
1911,"RIVER CHANDRABHAGA AT U/S OF PANDHARPUR 
TOWN, VILLAGE. GURSALE, TALUKA. PANDHARPUR, 
DISTRICT. SOLAPUR.",MAHARASHTRA  25.0,,36.0,4.7,6.2,,7.7  8.4,672,,9529  3.0,8.3,0.30,2.12,9,45,110,550,4,25
1912,"RIVER CHANDRABHAGA AT D/S OF PANDHARPUR TOWN 
REAR VISHNUPANT MANDIR, VILLAGE. GOPALPUR, 
TALUKA. PANDHARPUR DISTRICT. SOLAPUR.",MAHARASHTRA  25.0,,36.0,4.5,5.8,,7.8  8.4,745,,1824  4.2,9.0,0.30,3.35,10,175,140,900,5,25
