0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
4359,"RIVER GODAVARI AFTER CONFLUENCE WITH SABARI 
TRIBUTARY (KUNAVARAM) AT WADDIGUDEM(V) V.R. 
PURAM (M)","ANDHRA 
PRADESH",23.0,27.0,6.2,7.8,,7.2  8.5,64,762,1.3,2.3,0.32,1.06,2,9,21,120,2,2
14,RIVER GODAVARI AT POLAVARAM (V & M),"ANDHRA 
PRADESH",22.0,34.0,6.0,7.5,,7.4  8.4,130,284,1.2,2.6,0.30,3.87,3,14,64,240,2,3
1218,"RIVER GODAVARI AT RAJAHMUNDRY U/S, 
KUMARADEVAM (V), KOVVUR (M)","ANDHRA 
PRADESH",25.0,32.0,6.9,7.6,,6.6  8.3,155,630,1.6,2.2,0.30,1.82,4,9,75,150,2,3
2370,"RIVER GODAVARI AT RAJAMUNDRY U/S OF NALLA 
CHANNEL,RAJAMUNDRY","ANDHRA 
PRADESH",25.0,27.0,6.7,7.5,,6.3  8.3,180,361,1.8,2.4,0.30,2.64,3,11,75,210,2,3
2371,"RIVER GODAVARI AT RAJAMUNDRY D/S OF NALLA 
CHANNEL, RAJAMUNDRY","ANDHRA 
PRADESH",25.0,27.0,6.1,7.2,,6.4  8.4,141,296,2.0,2.4,0.32,2.43,4,20,150,240,2,3
3067,"RIVER GODAVARI D/S  DOWLEISWARAM AFTER 
CONFLUENCE OF STP OUTLET, DOWLEISWARAM (V)","ANDHRA 
PRADESH",26.0,28.0,6.4,7.4,,6.5  8.4,129,297,1.8,2.4,0.32,2.42,4,15,39,240,2,3
1219,"RIVER GODAVARI AT RAJAHMUNDRY D/S, 
DOWLESWARAM (V), RAJAHMUNDRY (M)","ANDHRA 
PRADESH",25.0,29.0,6.4,7.4,,6.6  8.5,125,285,2.0,2.4,0.32,1.02,4,15,93,460,2,3
