0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
4062,"RIVER DEVAK 2 KM D/S FROM SHIV MANDIR AT 
UDHAMPUR,","JAMMU & 
KASHMIR",16.0,26.0,5.8,7.8,,7.6  8.3,300,542,1.0,1.9,0.00,1.55,,,700,3000,,
4063,"RIVER DEVAK ABOUT 10 KM D/S FROM SHIV MANDIR, 
BELOW RAILWAY BRIDGE, UDHAMPUR","JAMMU & 
KASHMIR",16.0,26.0,5.6,8.0,,7.3  8.5,286,420,1.0,2.0,0.00,0.32,,,700,2000,,
4081,"SURAN RIVER BELOW SHER-E-KASHMIR BRIDGE AT 
POONCH","JAMMU & 
KASHMIR",17.0,24.0,7.4,7.6,,7.5  7.6,110,165,1.0,1.0,0.32,0.32,,,,,,
3277,RIVER JHELUM AT BARAMULLA D/S,"JAMMU & 
KASHMIR",5.5,23.0,5.8,9.8,,7.4  8.2,160,325,2.5,3.8,0.00,0.00,,,,,,
1410,"RIVER JHELAM AT DALAGATE (INLET), SRINAGAR","JAMMU & 
KASHMIR",6.1,25.1,4.6,8.9,,7.3  8.0,155,366,1.9,5.9,0.00,0.00,,,,,,
1411,RIVER JHELAM AT CHATTABAL WEIR (OUTLET,"JAMMU & 
KASHMIR",7.3,25.1,4.1,8.2,,7.3  8.1,154,371,2.9,7.8,0.00,0.00,,,,,,
3272,RIVER JHELUM AT VERINAG,"JAMMU & 
KASHMIR",7.0,19.5,6.0,9.7,,7.1  7.9,152,351,1.0,4.2,0.00,0.00,,,,,,
3273,"RIVER JHELUM AT SANGAM, CONFLUENCE POINT OF 
VISHAV NALLAH","JAMMU & 
KASHMIR",8.0,22.0,5.9,9.0,,7.7  8.0,120,281,1.8,4.4,0.00,0.00,,,,,,
3274,RIVER JHELUM AT AWANTIPORA,"JAMMU & 
KASHMIR",7.5,22.2,6.0,9.9,,7.5  8.1,118,297,2.0,3.2,0.00,0.00,,,,,,
3275,RIVER JHELUM AT PAMPORE,"JAMMU & 
KASHMIR",7.6,22.1,5.9,9.8,,7.3  8.1,114,312,2.1,4.2,0.00,0.00,,,,,,
3276,"RIVER JHELUM AT SOPORE, CONFLUENCE POINT OF 
WULAR LAKE","JAMMU & 
KASHMIR",5.0,23.4,,6.0  10.8  7.3  8.2,,,153,354,1.6,3.2,0.00,0.00,,,,,,
4053,RIVER JHELUM AT BIJEHARA,"JAMMU & 
KASHMIR",8.4,22.8,5.3,9.4,,7.6  7.9,121,310,2.0,3.8,0.00,0.00,,,,,,
4054,RIVER JHELUM AT PANTHACHOWK,"JAMMU & 
KASHMIR",7.5,22.3,5.5,9.9,,7.5  8.0,114,316,,2.0  32.0  0.00,,0.00,,,,,,
2742,"RIVER TAWI AT SHETALI LIFTING POINT NAGROTA(5KM 
U/S TAWI BRIDGE)","JAMMU & 
KASHMIR",16.0,26.0,7.2,7.6,,7.3  8.2,166,455,1.0,1.0,0.00,0.32,,,,,,
2743,"RIVER TAWI AT BAGH-E-BAHU LIFTING POINT(1 KM U/S 
TAWI BRIDGE)","JAMMU & 
KASHMIR",17.0,26.0,6.8,7.5,,7.5  8.5,176,370,1.0,1.0,0.00,0.32,,,,,,
1412,"RIVER TAWI AT JAMMU U/S, (TAWI BRIDGE )","JAMMU & 
KASHMIR",14.0,28.0,4.8,6.0,,7.9  8.4,420,442,2.0,3.6,0.00,0.26,,,,,,
2744,RIVER TAWI BELOW TAWI BRIDGE,"JAMMU & 
KASHMIR",17.0,26.0,3.0,7.5,,7.9  8.9,185,372,1.1,4.0,0.00,1.42,,,700,800,,
2745,RIVER TAWI BAGHWATI NAGAR (2KM D/S TAWI BRIDGE,"JAMMU & 
KASHMIR",17.0,17.0,3.0,3.0,,9.0  9.0,176,176,9.0,9.0,0.00,0.00,,,,,,
2746,RIVER TAWI AT BELICHARANA(4KM D/S TAWI BRIDGE),"JAMMU & 
KASHMIR",17.0,26.0,6.5,7.2,,7.9  8.5,156,360,1.0,1.0,0.00,0.32,,,500,1500,,
4055,"RIVER TAWI AT 1 KM D/S BELOW STP DISCHARGE POINT 
AT BHAGWATI NAGAR","JAMMU & 
KASHMIR",18.0,18.0,2.3,2.3,,8.9  8.9,172,172,9.5,9.5,0.00,0.00,,,,,,
4056,"RIVER TAWI AT BALOL NALLAH, NEAR NIT COLLEGE, 
MIRAN SAHIB, BEFORE MIXING","JAMMU & 
KASHMIR",16.0,28.0,2.9,6.0,,7.7  8.2,326,612,1.0,4.9,0.00,0.31,,,,,,
