0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
1209,"RIVER GODAVARI AT RAHER, VILLAGE.RAHER, TALUKA. 
NAYAGAON, DISTRICT. NANDED.",MAHARASHTRA  18.0,,34.0,5.5,7.2,,8.1  8.7,376,,7952  2.6,6.5,0.31,4.32,2,33,2,170,2,2
1210,"RIVER GODAVARI NEAR INTAKE WATER PUMP HOUSE, 
VILLAGE- VISHNUPURI, TALUKA- NANDED, DISTRICT- 
NANDED.",MAHARASHTRA  19.0,,35.0,6.4,7.2,,8.1  8.7,375,,7229  2.8,5.0,,0.30  16.10,2,22,2,170,2,2
30049,"RIVER GODAVARI AT BELUR,DHARMADABAD, NANDED 
(MAHARSHTRA)",MAHARASHTRA  21.0,,21.0,5.3,5.3,,8.3  8.3,530,530,4.8,4.8,1.17,1.17,25,25,275,275,7,7
2360,"RIVER GODAVARI AT BASARA (V & M), NIRMAL (D)",TELANGANA,22.0,24.0,6.5,7.9,,7.1  8.3,574,,1054  2.0,,4.2  12.07 28.06,,5,6,18,23,4,5
4227,"RIVER GODAVARI- POCHERA WATER FALLS, POCHERA 
(V), BOATH (M), ADILABAD (D)",TELANGANA,20.0,27.0,6.2,7.8,,7.1  8.4,406,913,2.8,,4.2  10.06 26.08,,6,6,17,25,2,6
5105,"RIVER GODAVARI PUSHKAR GHAT , MANCHERIAL (V&M), 
MANCHERIAL (D)",TELANGANA,22.0,25.0,6.1,7.5,,7.2  8.3,610,,1225  2.6,,4.2  11.07 36.15,,6,6,20,27,3,4
13,"RIVER GODAVARI AT MANCHERIAL (V&M), 
MANCHERIAL(D)",TELANGANA,25.0,27.0,0.3,6.2,,7.4  8.2,360,,1309  1.0,8.0,0.72,4.40,2,17,14,540,2,4
2361,"RIVER GODAVARI-RIVER GODAVARI AT MANCHERIAL, 
NEAR RAIL WAY BRIDGE B/C OF RALLAVAGU, 
MANCHERIAL (D)",TELANGANA,24.0,26.0,5.4,6.2,,7.2  8.2,364,,1398  1.0,2.4,0.62,2.60,2,2,24,43,2,2
2362,"RIVER GODAVARI-D/S  AT RAMAGUNDAM NEAR FCI 
INTAKE WELL, PEDDAPALLI",TELANGANA,24.0,28.0,5.2,6.1,,7.3  8.4,365,597,1.0,3.4,0.62,2.60,2,2,14,48,2,2
2363,"RIVER GODAVARI AT GODAVARIKHANI NEAR BATHING 
GHAT , PEDDAPALLI",TELANGANA,25.0,26.0,4.8,6.1,,7.0  8.2,401,595,1.4,4.0,0.78,2.20,2,2,21,40,2,2
2364,"RIVER GODAVARI AT RAMAGUNDAM UPSTREAM NEAR 
DAM, PEDDAPALLI",TELANGANA,24.5,27.0,5.0,6.2,,7.2  8.2,380,744,1.0,4.0,0.42,2.40,2,2,24,58,2,2
5497,"RIVER GODAVARI D/S AFTER CONFLUENCE OF 
RAMAGUNDAM FERTILIZE AND CHEMICALS LTD 
(RFCL),DISCHARGE INTO RIVER",TELANGANA,25.8,28.0,2.8,6.2,,6.7  7.8,424,,1040  1.0,2.6,0.80,3.80,2,2,17,120,2,2
2356,"RIVER GODAVARI D/S OF RAMAGUNDAM AT MANTHANI, 
PEDDAPALLI",TELANGANA,25.0,27.0,5.0,6.2,,7.3  8.1,412,744,1.0,2.4,0.82,2.40,2,2,21,94,2,2
4662,"RIVER GODAVARI AT KALESHWARAM, 500 MTS. BEFORE 
BATHING GHAT,  KALESHWARAM (V), MAHADEVPUR 
(M),JAYASHANKAR  BHUPALAPALLY",TELANGANA,24.0,28.0,5.6,6.3,,7.0  8.4,322,,1128  1.0,4.0,0.30,4.60,2,2,21,34,2,2
2365,"RIVER GODAVARI - U/S AT KAMALAPUR ,AT M/S.AP 
RAYONS LTD., INTAKE WELL , KAMALAPUR (V), 
MANGAPET (M),   MULUGU (D)",TELANGANA,25.0,30.0,5.4,6.2,,7.1  8.4,251,588,1.0,2.0,0.30,2.60,2,2,17,40,2,2
2366,"RIVER GODAVARI - D/S AT KAMALAPUR ,AT M/S.AP 
RAYONS LTD., DISCHARGE POINT , MANGAPET (V&M), 
MULUGU (D)",TELANGANA,26.0,30.0,5.4,6.2,,7.0  8.4,225,517,1.0,2.2,0.30,3.20,2,2,20,58,2,2
2367,"RIVER GODAVARI - U/S  AT BHADRACHALAM BATHING 
GHAT, BHADRADRI  KOTHAGUDEM",TELANGANA,25.0,31.1,5.0,6.2,,7.3  8.4,254,762,1.0,2.5,0.43,2.80,2,2,17,47,2,2
2368,"RIVER GODAVARI - D/S  AT BHADRACHALAM BATHING 
GHAT , BHADRADRI KOTHAGUDEM",TELANGANA,26.0,31.0,5.1,6.1,,7.0  8.2,223,512,1.2,2.2,0.55,3.16,2,2,17,47,2,2
2369,"RIVER GODAVARI AT BURGAMPAHAD , BHADRADRI 
KOTHAGUDEM",TELANGANA,24.8,31.3,4.8,6.2,,7.1  8.2,247,687,1.0,3.2,,0.88  20.30,2,2,24,220,2,2
4367,"RIVER GODAVARI KOUNDINYA MUKTHI (V), KUKUNUR 
(M), BORDER POINT BETWEEN ANDHRA PRADESH & 
TELANGANA STATES","ANDHRA 
PRADESH",22.0,32.0,6.2,7.5,,7.8  8.4,130,,2133  1.1,2.2,0.32,2.32,3,9,64,210,2,3
