0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
2680,"RIVER MUTHA  AT KHADAKVASLA DAM, VILLAGE- 
KHADAKVASLA,TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA  25.0,,28.0,5.8,6.6,,7.3  8.0,59,155,2.2,3.2,0.30,1.22,4,40,80,350,2,9
2679,"RIVER MUTHA AT DECCAN BRIDGE, VILLAGE- 
DECCAN,TALUKA- PUNE, DISTRICT- PUNE.",MAHARASHTRA  27.5,,29.0,2.5,3.9,,6.8  7.8,394,,589  21.3  29.0  0.30,,,3.12,25,550,900,1800,9,50
2678,"RIVER MUTHA  NEAR VEER SAVARKAR BHAVAN, 
VILLAGE- PUNE  M.C, TALUKA- PUNE, DISTRICT -PUNE.",MAHARASHTRA  27.5,,29.0,2.7,4.1,,6.9  7.8,433,,568  21.0  29.0  0.30,,,3.05,20,350,900,1800,9,55
2191,"RIVER MUTHA AT SANGAM BRIDGE NEAR 
GANAPATHYGHAT, VILLAGE. SHIVAJI NAGAR, TALUKA. 
PUNE, DISTRICT. PUNE.",MAHARASHTRA  27.0,,29.0,2.8,4.1,,6.9  7.8,376,,609  19.8  30.0  0.30,,,2.55,30,350,550,1800,10,50
,"1178  RIVER PALLERU B/C WITH KRISHNA, JAGGAIAPET (V &M)","ANDHRA 
PRADESH",25.0,27.0,7.1,7.9,,7.5  8.1,880,,1170  2.6,2.9,0.95,1.96,3,28,39,470,2,4
1904,"RIVER PANCHAGANGA AT U/S OF KOLHAPUR TOWN 
NEAR BALINGA PUMPING STATION, VILLAGE-BALINGA, 
TALUKA- KARVIR, DISTRICT- KOLHAPUR.",MAHARASHTRA  24.0,,27.0,5.3,7.8,,7.4  8.1,85,192,1.8,3.0,0.39,2.59,6,11,24,39,2,2
1905,"RIVER PANCHAGANGA AT D/S OF KOLHAPUR TOWN AT 
GANDHI NAGAR NEAR NH.4 BRIDGE AND MIDC, VILLAGE. 
UCHEGAON, TALUKA. KOLHAPUR, DISTRICT. 
KOLHAPUR.",MAHARASHTRA  24.0,,27.0,5.6,7.6,,7.4  8.5,83,223,1.8,3.0,0.36,2.53,6,12,22,47,2,2
1311,"RIVER PANCHAGANGA AT ICHALKARANJI NEAR MIDC 
INTAKE WELL. VILLAGE. SHIRADHWAD (ICHALKARANJI 
GHAT), TALUKA.HATKANANGALE, DISTRICT. KOLHAPUR.",MAHARASHTRA  24.0,,28.0,5.6,7.8,,7.3  8.6,84,734,1.8,3.8,0.82,3.43,6,10,25,47,2,2
2163,"RIVER PANCHAGANGA AT SHIROL NEAR SHIROL INTAKE 
WELL, VILLAGE- SHIROL, TALUKA- SHIROL, DISTRICT- 
KOLHAPUR.",MAHARASHTRA  24.0,,28.0,5.4,7.7,,7.6  8.5,155,,1029  1.8,3.0,0.66,3.26,4,9,21,47,2,2
2196,"RIVER PAWANA AT SANGAVIGAON,  VILLAGE- 
SANGAVIGAON, TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA  26.0,,28.0,3.1,4.4,,7.0  7.9,223,,705  12.0  27.0  0.30,,,4.98,12,275,350,1600,6,30
2692,"RIVER PAWANA AT RAVET WEIR, VILLAGE. RAVET, 
TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA  26.0,,28.0,5.3,6.5,,7.0  8.0,114,276,2.4,4.8,0.30,1.42,4,30,85,275,2,17
2693,"RIVER PAWANA AT CHINCHWADGAON, VILLAGE. 
CHINCHWADGAON, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA  26.0,,28.0,4.2,5.8,,6.9  8.0,190,594,,4.8  13.0  0.30,,4.42,11,95,350,1800,4,35
2694,"RIVER PAWANA  AT PIMPRIGAON, VILLAGE- 
PIMPRIGAON, TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA  26.0,,28.0,3.2,4.9,,7.0  7.9,245,830,,9.0  31.0  0.30,,4.39,14,550,425,1800,6,50
2690,"RIVER PAWANA  AT KASARWADI, VILLAGE- KASARWADI, 
TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA  26.0,,28.0,3.7,4.4,,7.0  7.8,243,,679  13.0  24.0  0.30,,,3.72,12,195,425,1800,8,35
2691,"RIVER PAWANA  AT  DAPODI BRIDGE, AT PAWANA- 
MULLA SANGAM,  VILLAGE- DAPODI, TALUKA- HAWELI, 
DISTRICT- PUNE.",MAHARASHTRA  25.0,,28.0,2.9,4.3,,7.0  7.9,229,,754  13.5  28.0  0.30,,,3.08,14,195,540,1800,7,45
2705,"RIVER SINA   NEAR LABOTI TOLL NAKA, VILLAGE. 
LABOTI, TALUKA. MOHAL, DISTRICT. SOLAPUR.",MAHARASHTRA  28.0,,35.0,4.4,5.6,,7.7  8.6,755,,1826  4.4  10.9  1.08,,,1.89,9,25,115,275,4,9
1168,RIVER TUNGA AT D/S OF SHIMOGA TOWN,KARNATAKA,26.0,28.0,0.5,9.3,,6.5  7.7,88,360,1.2,8.0,0.30,2.82,110,940,1400,3500,,
4106,RIVER TUNGA U/S SHIVAMOGGA CITY,KARNATAKA,25.0,28.0,5.0,9.7,,6.5  8.1,66,220,1.0,2.5,0.30,0.92,17,46,210,540,,
