0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
3894,RIVER DAYA AT GELAPUR,ODISHA,23.0,32.0,6.2,9.4,,7.1  8.4,137,282,1.2,1.7,0.32,0.59,230,2200,1100,4900,5,79
3895,RIVER DAYA AT KANAS,ODISHA,19.0,35.0,3.4,9.5,,6.6  8.0,143,472,1.2,2.4,0.32,7.43,220,160000,1300,160000,5,130
3891,RIVER KATHAJODI AT CUTTACK U/S,ODISHA,22.0,30.0,6.3,9.2,,7.2  8.5,153,252,1.1,1.6,0.32,0.59,130,1300,490,3300,,
1301,RIVER KATHAJODI AT CUTTACK D/S,ODISHA,21.0,31.0,6.0,8.8,,7.2  8.4,151,361,1.5,4.2,0.32,1.43,7900,160000,24000,160000,23,240
,3892  RIVER KATHAJODI AT CUTTACK FD/S AT MATTAGAJPUR,ODISHA,22.0,31.0,7.0,8.6,,7.1  8.3,202,388,1.3,3.9,0.32,1.12,1300,92000,4900,160000,13,170
3893,RIVER KATHAJODI AT CUTTACK FD/S AT KAMASASAN,ODISHA,22.0,32.0,6.6,8.5,,7.3  8.5,158,327,1.3,2.5,0.32,0.98,330,7900,1700,22000,,
3900,RIVER GOBARI AT KENDRAPARA U/S,ODISHA,23.5,32.8,2.4,5.5,,7.1  8.2,168,,1843  1.1,2.2,0.32,0.81,330,4900,1100,24000,,
3901,RIVER GOBARI AT KENDRAPARA D/S,ODISHA,24.5,33.7,2.0,5.2,,6.9  8.2,205,,2453  1.5,2.6,0.32,0.84,790,24000,1700,54000,,
3902,RIVER DEVI AT MACCHGAON,ODISHA,24.1,33.2,5.2,7.8,,7.1  8.3,182,24860  1.2,,2.0,0.32,0.94,78,2200,230,4900,,
3896,"RIVER GANGUA NEAR RAJDHANI ENGINEERING 
COLLEGE",ODISHA,20.0,30.0,0.3,2.2,,6.7  7.4,172,449,,6.3  15.0  0.32  15.71,,,16000,160000,16000,160000,70,920
3897,RIVER GANGUA AT PALASUNI,ODISHA,22.0,32.0,0.3,3.3,,4.7  7.2,201,702,,7.7  18.0  0.32  13.22,,,2,160000,2,160000,2,350
3898,RIVER GANGUA AT SAMANTARAPUR,ODISHA,22.0,32.0,0.3,3.3,,6.6  7.2,268,580,,8.0  18.0  0.32  10.57,,,2,160000,2,160000,2,280
3899,RIVER GANGUA AT VADIMULA,ODISHA,20.0,32.0,0.9,4.5,,6.8  7.9,195,502,,5.0  18.0  0.32,,6.02,7900,160000,24000,160000,79,280
3903,RIVER KUSHABHADRA AT BHINGARPUR,ODISHA,19.0,32.0,5.1,9.1,,7.1  7.6,180,267,1.2,1.7,0.32,0.78,330,54000,1700,160000,,
3904,RIVER KUSHABHADRA AT NIMAPARA,ODISHA,22.0,32.0,4.9,8.8,,6.8  7.8,131,282,1.1,1.6,0.32,4.97,130,3300,490,11000,,
3905,RIVER KUSHABHADRA AT GOP,ODISHA,22.0,34.5,4.3,8.4,,6.9  7.8,164,348,1.2,1.7,0.32,1.47,940,54000,2800,160000,,
3906,RIVER MANGALA AT PURI U/S MALATIPATPUR,ODISHA,20.0,32.0,4.8,9.1,,6.9  8.2,138,360,1.1,2.1,0.32,0.64,78,1700,330,2800,,
3907,RIVER MANGALA AT PURI D/S GOLASAHI,ODISHA,23.0,34.0,,4.4  13.0  7.1  8.5,,,166,14710  1.7,,3.6,0.33,5.17,130,2200,490,4900,2,24
3908,RIVER BHARGAVI AT CHANDANPUR,ODISHA,20.5,32.0,4.6,9.2,,6.9  8.3,148,280,1.2,2.6,0.32,0.74,45,2200,230,4900,,
3909,"RIVER KANSARI AT BANAPUR ROAD NEAR 
PURUSHOTTAMPUR",ODISHA,19.0,34.0,5.5,8.2,,6.6  7.8,178,355,1.1,2.2,0.32,1.54,490,2300,1400,4900,,
3910,RIVER BADASANKHA NADI NEAR LANGALESWAR,ODISHA,20.0,34.5,,5.0  10.2  6.8  8.1,,,410,,4657  1.4,2.4,0.32,1.50,210,2400,700,4900,,
3911,RIVER RATNACHIRA NAADI AT KUMARADIHI,ODISHA,18.5,33.0,5.1,7.3,,6.9  7.7,176,957,1.2,1.9,0.32,1.04,230,2300,1100,4900,2,33
3912,RIVER NUNA NADI AT BIJIPUR,ODISHA,20.0,34.0,,4.8  10.8  6.9  7.7,,,145,323,1.1,1.8,0.32,2.87,330,35000,1700,92000,7,94
3913,RIVER KUSUMI NADI NEAR TANGI (LAXMIDHARA PUR),ODISHA,19.0,32.0,5.3,7.7,,6.6  7.9,150,276,1.2,2.4,0.32,2.19,2,2300,2,4900,2,49
3914,"RIVER SABULIA NADI NEAR RAMBHA (AT 
JAGANNATHPATNA)",ODISHA,21.0,35.0,5.2,7.9,,7.2  7.9,428,,1208  1.1,1.9,0.32,1.72,790,2400,2200,4900,5,46
2408,"RIVER TEL (OVER ROAD BRIDGE STATE HIGHWAY -41, 
MANAMUNDA)",ODISHA,23.0,30.0,,6.7  10.1  7.6  8.4,,,109,246,1.1,1.7,0.32,7.29,45,1100,130,3500,,
