0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
1906,"RIVER KRISHNA AT WALWA, D/S OF ISLAMPUR NEAR 
VITHAL TEMPLE, VILLAGE- WALWA, TALUKA- WALWA, 
DISTRICT- SANGLI.",MAHARASHTRA  26.0,,30.0,5.8,7.8,,7.7  8.7,50,,4273  1.8,3.0,0.42,3.77,5,10,20,48,2,2
37,"RIVER KRISHNA AT MAIGHAT, VILLAGE- GAWALI GALLY, 
TALUKA- MIRAJ,  DISTRICT- SANGLI.",MAHARASHTRA,8.1,28.0,5.2,7.8,,7.4  8.7,221,,4394  1.8,4.0,0.32,2.56,6,10,17,38,2,2
30047,"RIVER KRISHNA AT KURUNDWAD, KOLHAPUR, 
(MAHARASHTRA)",MAHARASHTRA  22.0,,22.0,5.1,5.1,,8.1  8.1,659,659,5.8,5.8,1.67,1.67,17,17,250,250,7,7
1310,"RIVER KRISHNA AT KURUNDWAD NEAR SANTAJI 
GHORPADE GHAT, VILLAGE.NARSHINGWADI, 
KURUNDWAD, TALUKA. SHIROL, DISTRICT. KOLHAPUR.",MAHARASHTRA  24.0,,28.0,5.3,7.7,,7.7  8.6,156,735,1.8,3.0,0.49,4.52,6,10,24,40,2,2
1153,"RIVER KRISHNA AT RAJAPUR WEIR, VILLAGE. RAJAPUR, 
TALUKA. SHIROL, DISTRICT. KOLHAPUR.",MAHARASHTRA  24.0,,28.0,5.3,7.6,,7.6  8.6,157,,1016  1.8,3.0,0.58,3.60,6,9,21,46,2,2
1889,"RIVER KRISHNA - ANKALI BRIDGE ALONG CHIKKODI 
KAGWAD ROAD",KARNATAKA,24.0,31.0,6.3,8.5,,6.3  9.0,274,956,1.0,3.9,,5.61  23.00,350,920,920,1600,220,540
1182,RIVER KRISHNA AT U/S OF UGARKHURD BARRAGE,KARNATAKA,25.0,32.0,6.5,8.1,,6.2  8.9,210,960,1.0,3.5,,5.90  19.26,540,920,920,1600,240,540
2763,"RIVER KRISHNA AT ASANGI VILLAGE (JAMAKANDI 
VILLAGE)",KARNATAKA,18.0,21.0,,5.9  11.7  6.3  8.8,,,260,,2080  1.2  17.0  1.36  32.35,,,,350,920,920,1600,170,540
5597,"RIVER KRISHNA AT ALMATTI DAM HAVELI , OLD 
JACKWELL POINT, BAGALKOTE",KARNATAKA,18.0,21.0,,6.4  11.8  8.0  8.5,,,396,948,1.1,2.9,,2.41  24.94,540,920,1600,1600,240,540
2781,RIVER KRISHNA AT D/S OF ALAMATTI DAM,KARNATAKA,28.0,32.0,5.6,8.7,,7.0  8.8,280,,1378  1.0,4.8,,2.00  17.22,350,920,920,1600,240,540
1181,RIVER KRISHNA AT D/S OF NARAYANPURA DAM,KARNATAKA,28.0,32.0,6.3,8.6,,7.0  8.8,272,,1388  1.0,4.3,,1.12  10.60,280,1840,920,3200,130,1080
1028,RIVER KRISHNA AT TINTINI BRIDGE,KARNATAKA,27.0,32.0,6.7,8.0,,8.2  8.7,685,,1961  2.0,3.2,0.50,3.60,170,460,920,2700,,
30056,RIVER KRISHNA AT DEODURGA (BANGALORE),KARNATAKA,25.0,28.0,,6.4  13.2  7.9  8.7,,,1104,,2060  1.0,1.0,0.00,1.42,79,2800,350,16000,,
1784,"RIVER KRISHNA AT THANGADI, THANGADI(V), 
KRISHNA(M), NARAYANAPET(D)",TELANGANA,25.0,28.2,5.2,6.2,,7.4  8.3,312,,1293  1.2,2.8,0.30,6.00,2,2,13,58,2,2
1170,RIVER KRISHNA AT D/S OF DEVASAGAR BDG.,KARNATAKA,24.0,32.0,6.5,8.5,,8.1  8.6,894,,1750  2.2,3.5,0.45,9.68,220,580,920,2800,,
39,"RIVER KRISHNA AT GADWAL BRIDGE,NADHI 
AGRAHARAM, GADWAL(MUNCI.), JOGULAMBA 
GADWAL(D)",TELANGANA,24.0,28.4,5.1,6.2,,7.3  8.4,344,,1792  1.2,3.6,0.40,6.00,2,2,21,70,2,2
4225,"RIVER KRISHNA AT JOGULAMBA TEMPLE, 
ALAMPUR(V&M), JOGULAMBA GADWAL(D)",TELANGANA,25.0,28.9,4.4,6.2,,7.0  8.3,512,,1692  1.4,3.2,,0.40  12.00,2,10,21,170,2,2
1175,"RIVER KRISHNA A/C WITH TUNGABHADRA, 
SANGAMESHWARAM (V), KOTTAPALLE (M)","ANDHRA 
PRADESH",20.0,28.0,5.3,6.2,,6.9  8.2,531,,1714  1.0,2.0,0.35,0.94,102,303,549,1046,,
3083,"RIVER KRISHNA D/S OF SRISHAILAM, SRISHAILAM","ANDHRA 
PRADESH",19.0,29.0,5.3,6.2,,6.9  8.0,580,842,1.0,1.7,0.34,1.31,152,343,479,921,,
5108,"RIVER KRISHNA BEFORE CONFLUENCE OF RIVER MUSI 
AT WADAPALLY (V), DAMARACHARLA (M), NALGONDA 
(D)",TELANGANA,17.0,24.0,6.2,7.6,,6.8  8.4,852,,1281  2.2,,3.4  14.12 35.15,,6,6,33,41,4,5
1465,"RIVER KRISHNA - CONFLUENCE OF RIVER KRISHNA & 
RIVER MUSI AT WADAPALLY (V), DAMARCHARLA (M), 
NALGONDA DISTRICT",TELANGANA,17.0,25.0,5.4,7.2,,7.2  8.6,1010,,1311  2.1,,4.1  15.22 35.23,,8,9,27,39,6,6
4381,"RIVER KRISHNA AFTER CONFLUENCE WITH RIVER MUSI 
AT VADAPALLI (V), DACHEPALLI (M) BETWEEN ANDHRA 
PRADESH & TELANGANA STATES","ANDHRA 
PRADESH",23.0,25.0,6.9,7.6,,7.2  8.1,621,998,2.6,2.9,1.27,1.86,4,39,43,470,2,3
