0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
1324,"RIVER CAUVERY AT MOHANUR NEAR PATTAIPALAYAM, 
TAMILNADU",TAMIL NADU,3.0,33.0,5.5,6.7,,7.6  8.6,500,,1336  1.0,2.7,0.32,0.92,9,24,17,39,,
1451,"RIVER CAUVERY AT THIRUMUKKUDAL-CONFL. PT.OF R. 
AMRAVATI, TAMILNADU",TAMIL NADU,26.0,34.0,5.6,6.8,,7.5  8.4,373,,1260  1.0,2.5,0.32,1.21,2,27,5,130,,
31,RIVER CAUVERY AT MUSIRI,TAMIL NADU,25.0,31.0,6.4,8.8,,7.1  8.4,426,978,1.0,3.0,0.32,2.12,6,78,14,400,,
3016,"RIVER CAUVERY AT PETTAIVAITHALAI, TRICHY,",TAMIL NADU,25.0,32.0,4.5,7.9,,7.2  8.5,392,932,1.0,4.0,0.32,2.08,7,170,17,940,,
1202,"RIVER CAUVERY AT TIRUCHIRAPPALLI U/S, TAMILNADU",TAMIL NADU,25.0,32.0,4.2,7.9,,7.1  8.3,384,904,1.0,3.0,0.32,2.22,7,45,24,140,,
1325,"RIVER CAUVERY AT TIRUCHIRAPPALLI D/S, TAMILNADU",TAMIL NADU,24.0,31.0,5.7,8.0,,7.3  8.5,472,,1016  1.0,3.0,,0.32  18.12,7,93,21,330,,
1203,"RIVER CAUVERY AT TRICHY, GRAND ANAICUT,",TAMIL NADU,23.0,28.0,4.5,7.9,,7.3  8.1,472,946,1.0,2.9,0.32,6.48,2,68,8,680,,
1206,"RIVER CAUVERY AT KARUTHATTANUDI  THANJAVUR,",TAMIL NADU,24.0,32.0,5.6,7.9,,7.3  8.4,395,890,1.0,2.8,0.32,2.36,2,20,4,450,,
,"3018  RIVER CAUVERY AT MAYILADUTHURAI, NAGAPATTINAM,   TAMIL NADU",,23.0,23.0,5.9,6.2,,7.8  8.0,583,627,1.0,1.0,0.32,0.50,14,14,26,31,,
3012,"RIVER CAUVERY AT KOMARAPALAYAM, NAMAKAL,",TAMIL NADU,25.0,30.0,5.8,6.5,,7.4  8.3,368,839,1.0,2.4,0.32,1.49,11,27,17,110,,
3013,"RIVER CAUVERY AT URRACHIKOTTAI, ERODE,",TAMIL NADU,29.0,37.0,4.9,6.7,,7.7  8.7,322,707,1.0,3.0,0.32,0.64,8,27,17,47,,
3014,"RIVER CAUVERY AT SEERAPALAYAM, NAMAKAL,",TAMIL NADU,25.0,30.0,5.9,6.5,,7.5  8.4,350,903,1.0,2.1,0.32,0.92,7,24,14,46,,
4827,RIVER CAUVERY LOCATIONS AT KUMARAPALAYAM,TAMIL NADU,24.0,31.0,6.1,6.5,,7.4  8.3,325,,1306  1.0,2.4,0.32,1.46,11,40,22,220,,
3017,"RIVER CAUVERY AT KUMBAKONAM, THANJAVUR,",TAMIL NADU,27.0,31.0,5.6,6.7,,7.4  7.9,340,533,2.3,2.8,0.32,1.04,2,11,2,200,,
1326,"RIVER CAUVERY AT COLEROON, TAMILNADU",TAMIL NADU,24.0,34.0,5.2,6.5,,7.7  8.6,819,,37450  2.1  16.0  0.00,,,1.79,9,26,17,140,,
1327,"RIVER CAUVERY AT PITCHAVARAM, TAMILNADU",TAMIL NADU,22.0,34.0,5.2,6.5,,7.7  8.4,777,44100  2.1,,8.0,0.00,7.32,9,21,17,47,,
1322,"RIVER CAUVERY AT 1KM. D/S OF BHAVANI CONFL.,R.N. 
PUNDUR, TAMILNADU",TAMIL NADU,26.0,37.0,5.2,6.5,,7.3  8.7,331,959,1.0,3.0,0.32,2.92,11,26,17,70,,
10064,RIVER CAUVERY AT BHAWANI D/S,TAMIL NADU,28.0,37.0,5.6,6.7,,7.6  8.5,352,681,1.0,2.7,0.00,0.46,2,24,14,70,,
10065,RIVER CAUVERY AT ERODE U/S,TAMIL NADU,28.9,37.0,5.7,6.7,,7.7  8.6,366,578,1.0,2.8,0.00,1.82,11,26,21,48,,
10067,RIVER CAUVERY AT KUMARAPALAYAM U/S,TAMIL NADU,24.0,29.0,5.7,6.5,,7.3  8.5,335,665,1.0,2.1,0.32,0.53,11,21,17,47,,
10070,RIVER CAUVERY AT PALLIPALAYAM D/S,TAMIL NADU,23.0,29.0,5.7,6.8,,7.3  8.4,317,912,1.0,2.7,0.32,1.71,9,47,21,280,,
10073,RIVER CAUVERY AT KARUR U/S,TAMIL NADU,26.0,34.0,5.6,6.8,,7.5  8.8,462,,1134  1.0,2.6,0.32,1.13,6,24,14,48,,
10078,RIVER CAUVERY AT MAYILADUTHURAI D/S,TAMIL NADU,20.0,20.0,5.6,6.2,,8.1  8.2,567,583,1.0,1.0,0.54,0.54,17,20,39,47,,
3580,"RIVER CAUVERY AT WATER SUPPLY INTAKE POINT AT 
SHIVANSAMUDRA",KARNATAKA,18.0,28.0,6.1,7.3,,7.6  8.6,219,482,1.0,3.0,0.88,2.60,68,120,630,1300,,
5587,"RIVER CAUVERY AT BALMAVATI BRIDGE TO THANDRA 
HOLE TRIBUTARY",KARNATAKA,17.0,20.0,6.7,7.3,,7.3  8.0,40,91,1.0,2.0,0.30,0.64,17,41,220,350,,
