0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
1232,"RIVER MAHI (D/S) CONF WITH R. CHAP (UNDER 
SAGWARA-SARHI RD. BDG.), RAJASTHAN",RAJASTHAN,24.0,30.0,4.8,5.9,,7.2  7.9,367,797,1.7,2.8,1.22,2.82,70,120,110,170,21,34
30061,"RIVER MAHI AT GAMMON BRIDGE NEAR PADLA CHOWKI,  
BANSWARA (MP & RJASTHAN)",RAJASTHAN,21.0,30.0,8.1,9.5,,7.1  8.2,182,351,2.0,2.5,0.32,0.50,2,10,63,170,2,2
4,RIVER MAHI AT SEVALIA,GUJARAT,25.0,32.0,7.5,8.2,,7.9  8.5,263,480,1.0,1.0,0.52,0.86,7,240,22,500,2,2
5,RIVER MAHI AT VASAD,GUJARAT,24.0,33.0,7.5,8.5,,7.8  8.5,320,595,1.0,1.0,0.72,1.14,2,14,21,50,,
1229,"RIVER MAHI NEAR RAJASTHAN BORDER AT KADANA 
DAM,",GUJARAT,24.0,29.0,7.5,8.2,,7.9  8.5,281,476,1.0,1.0,0.32,0.75,2,11,4,33,,
1230,"RIVER MAHI AFTER CONF. WITH ANAS AT PARDI 
(BANASWADA),",GUJARAT,24.0,29.0,7.4,8.2,,7.9  8.5,261,469,1.0,1.0,0.54,0.82,2,7,13,21,,
1231,"RIVER MAHI AT VIRPUR,",GUJARAT,24.0,29.5,7.5,8.2,,7.9  8.5,278,465,1.0,1.0,0.94,1.25,2,11,14,50,,
1863,RIVER MAHI AT UMETA BRIDGE,GUJARAT,24.0,33.0,7.5,8.2,,7.6  8.5,312,663,1.0,1.0,0.44,1.06,4,17,22,70,,
1864,RIVER MAHI AT MUJPUR,GUJARAT,27.0,32.0,6.7,8.2,,8.4  8.7,326,,1440  1.0,1.2,0.32,1.24,14,80,63,350,,
3206,"RIVER MAHI AT SHERKHI BRIDGESINDHROT BRIDGE-
VADODARA",GUJARAT,22.0,32.0,7.4,8.0,,8.0  8.6,318,,1550  1.0,1.0,1.02,1.31,4,30,17,70,,
4415,RIVER MAHI AT DODKAVILLAGE : PRATHAMPURA,GUJARAT,22.0,30.0,7.5,8.5,,8.1  8.5,307,554,1.0,1.0,0.82,1.36,4,30,21,70,,
30050,"RIVER MAHI ABOUT 500 METERS D/S OF KADANA DAM 
NEAR BRIDGE, PANCHMAHAL, GUJARAT  (RAJASTHAN 
AND GUJARAT)",GUJARAT,29.0,29.0,4.9,4.9,,7.9  7.9,400,400,1.3,1.3,0.32,0.32,170,170,340,340,,
1233,"RIVER MAHI AT BADNAWAR, M.P.","MADHYA 
PRADESH",20.0,22.0,7.0,7.8,,7.1  8.4,274,603,1.0,1.4,0.80,1.59,2,2,40,49,,
