0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"STN 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"NitrateN 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
1820,"RIVER SIKRAHNA AT CHANPATIYA, NEAR CHANPATIYA 
ROAD BRIDGE, WEST CHAMPARAN",BIHAR,17.0,36.0,2.1,9.9,,7.1  7.7,190,677,1.5,4.0,0.30,0.30,1300,54000,1700,92000,,
2575,"RIVER SIKRAHNA AT LAL PARSA, BETIAH, EAST 
CHAMPARAN",BIHAR,20.0,31.0,4.4,9.6,,7.1  7.8,177,392,1.4,3.0,0.30,0.30,1700,92000,2100,160000,,
,"3134  RIVER SIKRAHNA AT LAURIA, HARINAGAR ROAD BRIDGE",BIHAR,18.0,29.0,5.2,9.2,,7.2  8.0,220,329,1.0,2.6,0.30,0.30,4900,24000,7900,35000,,
4291,"RIVER SIKRAHNA LAURIA-NARKATIAGANJ ROAD 
BRIDGE, WEST CHAMPARAN",BIHAR,19.0,36.0,,1.7  12.3  7.3  8.0,,,207,436,1.6,7.0,0.30,0.30,1700,92000,2700,160000,,
2562,"RIVER BURHI GANDAK AT AKHARAGHAT, 
MUZAFFARPUR",BIHAR,18.0,32.0,6.5,9.2,,7.3  8.1,201,456,1.0,2.6,0.30,0.33,2300,92000,3300,160000,,
2570,"RIVER BURHI GANDAK NEAR MAGARDAHI GHAT  AT 
SAMASTIPUR  ROAD BRIDGE, SAMASTIPUR",BIHAR,22.0,38.0,6.5,9.8,,7.2  8.5,219,402,1.0,2.6,0.30,0.30,3300,92000,4900,160000,,
3124,"RIVER BURHI GANDAK U/S ROAD BRIDGE NH NEAR 
ZERO MILE  MUZAFFARPUR",BIHAR,18.0,33.0,6.8,9.1,,7.2  8.0,198,447,1.0,2.8,0.30,0.30,1300,92000,2300,160000,,
4295,"RIVER BURHI GANDAK AT KHAGARIA ROAD BRIDGE 
BEFORE CONFLUENCE WITH GANGA , KHAGARIA",BIHAR,14.0,30.0,6.8,8.9,,7.3  8.3,202,521,1.0,2.6,0.30,0.30,4900,92000,7900,160000,,
4300,"RIVER BURHI GANDAK AT LAL BAGLA GHAT, MOTIHARI 
DHAKA ROAD, EAST CHAMPARAN",BIHAR,20.0,31.0,6.2,8.9,,7.3  8.0,218,398,1.0,3.0,0.30,0.30,2300,35000,4600,92000,,
4403,"RIVER BURHI GANDAK AT BARACHAKIA, EAST 
CHAMPARAN",BIHAR,20.0,30.0,7.0,9.2,,7.5  8.1,180,415,1.0,2.5,0.30,0.32,2300,22000,3300,28000,,
1822,"RIVER SIRSIYA AT RAXAUL,BIRGANJ CHECK POST ROAD 
BRIDGE EAST CHAMPARAN",BIHAR,14.0,30.0,0.3,3.9,,7.2  7.8,249,980,3.2,9.0,0.30,0.30,13000,240000,22000,540000,,
3136,"RIVER SIRSIYA D/S RAXAUL (KOERIA TOLA), EAST 
CHAMPARAN",BIHAR,17.0,30.0,0.3,3.7,,7.2  7.8,256,987,3.0,8.0,0.30,0.30,7900,350000,17000,540000,,
2558,"RIVER HARBORA  D/S  AT NARKATIAGANJ, WEST 
CHAMPARAN",BIHAR,16.0,35.0,,0.4  10.6  7.2  7.9,,,264,579,,1.0  14.0  0.30,,0.30,1700,92000,4900,160000,,
3126,"RIVER HARBORA,U/S AT NARKATIAGANJ, WEST 
CHAMPARAN",BIHAR,16.0,35.0,,5.6  11.2  7.4  7.9,,,268,450,1.0,3.0,0.12,0.30,1300,35000,4900,92000,,
2566,RIVER KOSHI AT MADHEPURA,BIHAR,15.0,37.0,7.2,9.0,,7.3  8.3,147,296,1.0,2.5,0.30,0.30,680,92000,1400,160000,,
3137,"RIVER KOSHI AT BEERPUR, SUPAUL",BIHAR,16.0,32.0,7.2,8.8,,7.5  8.1,193,368,1.0,2.5,0.30,0.30,130,54000,230,160000,,
2565,RIVER KOSHI AT KURSHELA AT KATIHAR,BIHAR,16.0,29.0,7.0,9.3,,7.0  8.4,137,236,1.0,2.5,0.30,0.30,1700,92000,2200,160000,,
1821,RIVER DAHA  U/S RAJENDRA ROAD BRIDGE AT SIWAN,BIHAR,17.0,32.0,1.7,6.9,,7.3  7.9,230,589,2.1,3.8,0.11,0.30,3300,92000,4900,160000,,
2560,"RIVER DAHA D/S AT SASAMUSA, GOPALGANJ",BIHAR,18.0,30.0,6.5,8.6,,7.1  8.2,262,406,1.0,2.4,0.30,0.30,4900,54000,11000,92000,,
2561,"RIVER DAHA AT ITWA BRIDGE, GOPALGANJ",BIHAR,18.0,32.0,4.8,8.2,,7.2  8.2,198,511,1.2,2.8,0.30,0.30,1300,92000,2300,160000,,
3129,"RIVER DAHA AT MEERGANJ NEAR BADARJHIMMI BAZAR, 
GOPALGANJ",BIHAR,17.0,32.0,5.6,7.9,,7.3  8.1,193,499,1.8,2.9,0.30,0.30,1300,35000,2300,54000,,
4292,"RIVER DAHA U/S SASAMUSA, GOPALGANJ",BIHAR,18.0,31.0,6.2,8.9,,7.3  8.1,227,435,1.0,2.9,0.30,0.30,1300,54000,2300,92000,,
4397,"RIVER DAHA D/S AT RENUA, SIWAN",BIHAR,16.0,32.0,1.0,6.7,,7.1  7.9,205,648,2.1,4.2,0.30,0.30,13000,92000,22000,160000,,
