0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
10160,"RIVER GANGA AT BEHRAMPORE, (GORA 
BAZAR),MURSHIDABAD",WEST BENGAL,16.0,36.0,6.4,9.5,,6.8  8.7,227,429,1.4,2.9,0.32,0.71,790,17000,3300,24000,110,790
1080,"RIVER GANGA AT BAHARAMPORE, MURSHIDABAD, 
WEST BENGAL",WEST BENGAL,16.0,36.0,5.9,9.9,,6.7  9.0,219,439,1.3,2.8,0.32,0.89,1700,24000,3300,49000,130,1300
10159,"RIVER GANGA AT BEHRAMPORE(KHAGRA), 
MURSHIDABAD",WEST BENGAL,16.0,36.0,6.0,9.8,,6.8  8.4,229,424,1.4,2.9,0.32,0.58,130,3500,790,9200,23,170
2511,"RIVER NABADIP ON GANGA, GHOSHPARA NEAR 
MONIPURGHAT,NADIA",WEST BENGAL,16.0,36.0,5.4,9.4,,7.0  8.6,246,468,1.0,2.9,0.32,1.20,210,3500,1100,11000,49,240
2506,"RIVER TRIBENI ON GANGA, NEAR BURNING GHAT, 
HOOGHLY",WEST BENGAL,15.0,36.0,5.1,9.7,,6.7  8.5,224,427,1.0,3.0,0.32,0.62,240,5400,1100,14000,23,790
1054,RIVER GANGA AT PALTA WEST BENGAL,WEST BENGAL,15.0,36.0,5.2,9.9,,7.1  8.4,232,444,1.4,2.9,0.32,0.83,3500,49000,13000,79000,330,1400
10161,"RIVER GANGA AT PALTA, SHITALTALA,",WEST BENGAL,14.0,36.0,5.1,9.6,,7.1  8.7,240,484,1.4,2.9,0.32,0.73,1700,49000,6300,110000,130,1400
1472,"RIVER GANGA AT SERAMPORE, HOOGHLY,WEST 
BENGAL",WEST BENGAL,16.0,36.0,5.3,9.7,,7.1  8.4,268,,4223  1.4,2.9,0.32,0.99,5400,54000,14000,79000,330,9400
1053,"RIVER GANGA AT DAKSHMINESHWAR, KOLKATA, WEST 
BENGAL",WEST BENGAL,18.0,35.0,5.0,7.5,,6.9  8.1,230,451,2.4,3.3,0.32,1.33,23000,84000,79000,170000,260,540
1471,RIVER GANGA AT HOWRAH-SHIVPUR WEST BENGAL,WEST BENGAL,20.0,34.0,5.0,7.8,,6.8  7.9,222,483,2.4,3.6,0.35,1.56,31000,79000,70000,140000,170,490
1470,"RIVER GANGA AT GARDEN REACH, KOLKATA, WEST 
BENGAL",WEST BENGAL,20.0,36.0,5.0,7.8,,6.9  8.0,243,469,2.0,3.9,0.33,1.84,33000,94000,70000,170000,210,580
1052,,"RIVER GANGA AT ULUBERIA , HOWRAH,WEST BENGAL  WEST BENGAL",23.0,35.0,5.0,6.8,,6.8  8.0,254,,1224  2.3,3.1,0.53,1.75,17000,34000,27000,49000,110,330
1469,"RIVER GANGA AT DIAMOND HARBOUR, 24 PARGANAS 
(S)WEST BENGAL",WEST BENGAL,21.0,37.0,5.2,6.9,,6.8  8.2,508,10296  2.1,,3.2,0.61,1.85,1300,7800,2200,11000,11,110
1335,"RIVER GANGA AT PATIKALI NEAR DURGA CHAK WEST 
BENGAL",WEST BENGAL,22.0,34.0,5.4,7.5,,7.8  8.5,705,17930  1.0,,2.6,0.32,1.87,3600,7900,7900,14000,170,320
