0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"STN 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"NitrateN 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
3848,RIVER ANAS RIVER NEAR ROAD BRIDGE JHABUA,"MADHYA 
PRADESH",20.0,22.0,6.9,7.6,,7.0  8.5,302,445,1.0,1.8,0.73,1.55,2,2,2,49,2,2
1228,"RIVER ANAS AT DAHOD, (KUSHALGARH), DIST. 
PANCHMAHAL",GUJARAT,24.0,29.0,7.4,8.2,,8.1  8.5,295,572,1.0,1.0,0.32,0.44,2,14,11,70,2,2
2104,RIVER MALEI AT JAORA,"MADHYA 
PRADESH",22.0,28.0,7.1,7.5,,6.9  8.2,260,868,1.8,2.1,0.32,2.96,2,2,41,49,2,2
2102,"RIVER SHIVNA AT RAMGHAT, MANDSAUR","MADHYA 
PRADESH",24.0,28.0,7.4,7.7,,7.4  8.1,266,637,2.0,2.0,0.32,0.93,2,2,48,49,2,2
1227,"RIVER PANAM AT LUNAWADA,",GUJARAT,24.0,30.0,7.4,8.2,,8.0  8.5,231,477,1.0,1.0,0.32,0.38,2,9,11,50,,
2105,RIVER CHILLAR AT SHAJAPUR,"MADHYA 
PRADESH",23.0,28.0,6.7,7.5,,7.3  7.9,252,450,1.6,2.0,0.32,0.90,2,2,47,49,2,2
2103,"RIVER JAMMER AT DHOLABAD, RATLAM","MADHYA 
PRADESH",20.0,29.0,7.0,7.6,,7.4  7.7,130,375,1.4,2.0,0.32,0.98,2,2,46,49,2,2
5476,"RIVER MAHI AT MAHI DAM,VILLAGE-BHOR KHERA 
,BANSWARA",RAJASTHAN,27.0,29.0,4.0,5.4,,7.4  7.6,280,542,2.1,2.6,5.23,8.52,80,110,140,180,17,26
4620,"RIVER AJAB BOURALI AT PETLAWAD DAM PETLAVAD, 
JHABUA","MADHYA 
PRADESH",20.0,21.5,6.9,7.7,,7.5  8.3,300,539,1.0,1.2,0.54,1.69,2,2,34,49,2,2
