0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
1510,"RIVER TONS AT TIUNI  (HIMACHAL PRADESH/UTTRA 
KHAND BORDER)","HIMACHAL 
PRADESH",6.8,10.6,7.9,9.3,,7.3  7.9,35,105,1.0,1.0,0.32,1.31,2,20,7,920,2,2
30023,RIVER TONS AT HARIPUR (U.K.),UTTARAKHAND  16.5,,24.0,,9.4  10.4  8.2  8.5,,,121,318,,1.0  13.0  0.32,,0.44,2,7900,17,13000,2,1300
4027,RIVER GIRI D/S RAJGARH TOWN,"HIMACHAL 
PRADESH",18.0,25.0,7.8,8.4,,7.6  8.4,292,421,1.2,2.1,0.66,0.89,22,110,130,280,2,2
4028,"RIVER GIRI D/S KALGIDHAR TRUST, BARU SAHIB","HIMACHAL 
PRADESH",18.0,25.0,7.7,8.2,,7.6  8.4,296,421,1.1,2.2,0.59,0.90,26,130,130,350,2,2
2621,"RIVER GIRI AT D/S YASHWANT NAGAR AFTER CONF. 
WITH ASHWANI KHAD AT YASHWANT NAGAR-  NEAR 
SHANI MANDIR","HIMACHAL 
PRADESH",6.0,8.0,6.7,8.8,,7.7  8.4,216,366,1.0,1.0,1.78,6.64,2,8,21,140,2,2
3876,"RIVER GIRI AFTER CONFLUENCE OF ASHWANI RIVER AT 
VILLAGE MARYOG","HIMACHAL 
PRADESH",6.0,18.0,7.6,9.3,,7.5  8.3,208,446,1.0,1.0,0.32,5.25,2,11,12,220,2,2
2622,RIVER GIRI AT U/S CCI MINES AT VILLAGE NADI,"HIMACHAL 
PRADESH",18.0,25.0,6.5,8.6,,7.3  8.2,348,927,1.0,2.6,0.47,0.97,13,70,33,280,2,2
2623,RIVER GIRI D/S SATAUN,"HIMACHAL 
PRADESH",17.0,25.0,6.5,8.5,,7.9  8.3,346,889,1.1,3.2,0.00,3.14,33,130,110,350,2,2
3877,RIVER GIRI U/S LWSS AT SAINJ,"HIMACHAL 
PRADESH",8.0,12.1,7.2,8.0,,7.2  8.1,76,282,1.0,1.0,0.65,2.22,4,110,39,280,2,2
