0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
1823,"RIVER DHOS AT SAHARGHAT, MADHUBANI",BIHAR,21.0,30.0,3.5,8.5,,7.1  8.3,224,332,1.3,3.0,0.30,0.90,7900,92000,11000,160000,,
4405,"RIVER DHOS AT MADHWAPUR, MADHUBANI",BIHAR,21.0,30.0,3.0,8.3,,7.2  8.3,165,350,1.3,4.0,0.30,0.30,3300,92000,4900,160000,,
2559,"RIVER RAMREKHA AT HARINAGAR, WEST CHAMPARAN",BIHAR,15.0,30.0,0.3,6.3,,6.7  7.8,283,735,2.5,8.0,0.30,0.30,2300,92000,3300,160000,,
3130,"RIVER RAMREKHA AT U/S HARINAGAR, WEST 
CHAMPARAN",BIHAR,14.0,29.0,0.3,6.5,,7.1  7.8,263,359,2.1,8.0,0.30,0.30,7000,92000,14000,160000,,
3132,"RIVER BAGMATI AT MUZAFFARPUR- SITAMARHI ROAD 
BRIDGE, SITAMARHI",BIHAR,19.0,30.0,7.1,9.8,,7.3  8.2,236,359,1.0,2.2,0.30,0.30,170,54000,790,92000,,
3135,"RIVER BAGMATI AT DARBHANGA, SAMASTIPUR ROAD 
BRIDGE, DARBHANGA",BIHAR,21.0,30.0,5.9,9.5,,7.5  8.4,168,372,1.0,2.9,0.30,0.30,1300,35000,2400,92000,,
2563,"RIVER MANUSMAR AT RIGA, UPHRAULIA, SITAMARHI",BIHAR,20.0,31.0,6.4,9.8,,7.3  8.4,230,515,1.0,2.7,0.30,0.30,2300,24000,3300,54000,,
3131,"RIVER MANUSMAR U/S (RIGA), SITAMARHI",BIHAR,19.0,31.0,6.9,9.6,,7.2  8.3,226,456,1.0,2.5,0.30,0.30,1700,24000,3300,35000,,
4402,"RIVER MANUSMAR AT PARSHURAMPUR, RIGA - 
BELSAND ROAD, SITAMARHI",BIHAR,19.0,31.0,7.5,8.9,,7.4  8.2,336,369,1.0,1.9,0.30,0.30,1300,35000,3300,92000,,
2555,"RIVER PUNPUN NEAR PATNA FATUHA ROAD BRIDGE, 
FATUHA",BIHAR,14.0,33.0,0.3,6.7,,7.0  8.0,280,925,1.8,5.0,0.30,0.30,22000,92000,28000,160000,,
3119,"RIVER UNPUN NEAR PUNPUN ROAD BRIDGE, PUNPUN",BIHAR,13.0,29.0,7.5,8.6,,7.5  8.0,230,462,1.1,2.2,0.30,0.30,7000,35000,11000,54000,,
3120,"RIVER PUNPUN AT KINJAR ROAD BRIDGE, JEHANABAD-
ARWAL BORDER , JEHANABAD",BIHAR,10.0,31.0,7.3,9.5,,7.5  8.4,222,365,1.0,2.6,0.30,0.30,450,28000,3300,92000,,
4406,"RIVER PUNPUN AT OBRA, AURANGABAD",BIHAR,13.0,29.0,7.2,8.6,,7.5  8.2,198,430,1.0,2.1,0.30,0.30,7900,92000,11000,160000,,
4293,"RIVER KOHRA  U/S RAJ GHAT, MAJHAULIA, WEST 
CHAMPARAN",BIHAR,20.0,32.0,,3.6  11.4  7.2  7.8,,,246,580,1.5,3.1,0.30,0.30,1300,92000,2200,160000,,
4294,"RIVER KOHRA  D/S NEAR RAILWAY BRIDGE, MAJHAULIA, 
WEST CHAMPARAN",BIHAR,20.0,32.0,0.3,9.7,,7.3  8.3,252,897,,1.6  20.0  0.30,,0.30,1300,92000,3300,160000,,
4399,"RIVER HARHA AT BAGHA, LAURIYA ROAD BRIDGE",BIHAR,18.0,33.0,5.1,9.8,,7.5  8.1,204,392,1.0,2.6,0.30,0.30,1100,54000,2100,92000,,
4400,RIVER LAKHANDEI U/S SITAMARHI  AT MEHANDI NAGAR,BIHAR,19.0,30.0,5.2,9.4,,7.5  8.2,240,396,1.0,2.2,0.30,0.30,1300,54000,2600,160000,,
4401,"RIVER LAKHANDEI  D/S SITAMARHI AT PARORI ROAD 
BRIDGE",BIHAR,19.0,30.0,4.1,7.1,,7.5  8.1,264,461,1.5,3.5,0.30,0.30,2100,92000,7000,160000,,
4404,"RIVER GANGI AT ARA, D/S",BIHAR,18.0,29.0,1.5,6.2,,7.5  8.2,169,663,2.4,8.0,0.30,0.30,11000,92000,14000,160000,,
1824,"RIVER PARMAR AT JOGBANI, ARARIA",BIHAR,16.0,34.0,6.4,8.5,,7.3  8.0,210,341,1.0,2.6,0.30,0.30,4900,92000,7900,160000,,
2117,"RIVER BICHIA,GOVINDGARH ROAD BRIDGE ,NEAR 
INTAKE POINT,REWA","MADHYA 
PRADESH",21.2,29.5,6.4,7.2,,7.1  8.5,258,571,1.8,2.8,0.71,1.06,2,8,63,94,2,2
1433,"RIVER SANKH AT TIGRA RESERVOIR, M.P.","MADHYA 
PRADESH",15.0,31.1,1.6,8.7,,7.2  7.7,128,620,1.1,1.8,0.40,1.20,2,6,10,24,,
1075,"RIVER SONE AT KOILWAR,  NEAR MANDIR, BHOJPUR",BIHAR,15.0,29.0,7.9,8.9,,7.0  8.1,133,254,1.0,2.0,0.30,0.30,490,7900,790,17000,,
3127,"RIVER SONE AT BAHIYARA, BHOJPUR",BIHAR,16.0,28.0,7.6,8.8,,7.2  8.2,137,268,1.0,2.0,0.30,0.30,330,17000,490,28000,,
4913,RIVER SONE AT ARWAL NEAR BALUGHAT (SAHAR),BIHAR,10.0,32.0,7.5,8.9,,7.3  8.2,166,394,1.0,2.8,0.30,0.30,130,35000,230,54000,,
