0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
3284,RIVER SINDH AT SONAMARG D/S,"JAMMU & 
KASHMIR",4.1,10.8,,7.3  10.2  7.3  8.4,,,203,454,1.0,1.8,0.00,0.00,,,,,,
3285,RIVER SINDH AT WAIL BRIDGE,"JAMMU & 
KASHMIR",3.5,16.0,,7.2  10.9  7.6  8.3,,,143,340,1.0,2.0,0.00,0.00,,,,,,
3286,RIVER SINDH AT DUDERHAMA,"JAMMU & 
KASHMIR",4.1,17.2,7.4,9.7,,7.4  8.2,146,344,1.0,2.6,0.00,0.00,,,,,,
3287,"RIVER SINDH AT RANGIL, SRINAGAR","JAMMU & 
KASHMIR",4.0,18.8,,7.5  10.8  7.5  8.2,,,156,359,1.0,2.6,0.00,0.00,,,,,,
4023,MANJHI KHAD U/S DHARAMSHALA OF KHANIYARA,"HIMACHAL 
PRADESH",11.0,20.0,8.2,9.1,,7.5  8.4,59,228,1.0,1.0,0.41,2.76,2,20,22,3500,2,2
4024,MANJHI KHAD D/S DHARAMSHALA AT CHETRU,"HIMACHAL 
PRADESH",12.0,20.0,8.2,9.2,,7.6  8.5,59,242,1.0,1.0,0.49,2.67,2,20,39,5400,2,2
4025,MOL KHAD U/S PALAMPUR,"HIMACHAL 
PRADESH",12.0,21.0,8.6,9.2,,7.3  8.0,74,329,1.0,1.0,0.30,2.04,2,45,13,9200,2,2
4026,MOL KHAD D/S PALAMPUR,"HIMACHAL 
PRADESH",10.0,21.0,8.4,9.3,,7.0  8.2,74,368,1.0,1.0,0.30,2.62,2,45,22,16000,2,2
4038,RIVER TIRTHAN BEFORE CONF. TO RIVER SUTLEJ,"HIMACHAL 
PRADESH",7.0,19.0,7.8,8.5,,7.2  8.0,61,280,1.0,1.0,0.32,4.93,21,79,79,430,2,2
4424,"RAW WATER FOR LWSS OF NAUTI KHAD AT GUMMA 
(BASANTPUR)","HIMACHAL 
PRADESH",8.0,18.0,7.2,8.1,,7.2  8.3,105,800,1.0,1.0,0.32,2.34,4,220,17,920,2,7
4432,DHAULI KHAD AT CHARAN GANGA MEDI,"HIMACHAL 
PRADESH",17.0,33.4,6.9,8.0,,7.4  8.3,344,517,1.0,3.0,0.32,5.94,2,6,14,170,2,2
4457,BANER KHAD U/S CHAMUNDA TEMPLE,"HIMACHAL 
PRADESH",16.0,20.0,8.8,9.4,,7.1  8.1,97,201,1.0,1.0,0.48,3.68,2,40,33,16000,2,2
4458,BANER KHAD D/S CHAMUNDA TEMPLE,"HIMACHAL 
PRADESH",16.0,21.0,8.8,9.2,,7.3  8.3,95,187,1.0,1.0,0.57,3.26,2,78,79,16000,2,2
4460,CHARAN KHAND U/S BHAGSUNAG,"HIMACHAL 
PRADESH",12.0,19.0,9.1,9.2,,7.6  8.2,74,197,1.0,1.0,0.30,5.53,2,20,13,3500,2,2
4469,"GAJ  KHAD NEAR WATER SUPPLY SCHEME 
DHARAMSHALA CANTT.","HIMACHAL 
PRADESH",11.0,18.0,8.8,9.1,,7.7  8.6,67,237,1.0,1.0,0.30,6.43,2,7,11,790,2,2
4470,BATHER KHAD WATER SUPPLY SCHEME AT  DAL LAKE,"HIMACHAL 
PRADESH",10.0,18.0,9.0,9.2,,7.4  8.4,70,196,1.0,1.0,0.30,5.96,2,20,11,1300,2,2
4471,"NEUGAL KHAD NEAR WATER SUPPLY SCHEME AT 
BANDLA, PALAMPUR","HIMACHAL 
PRADESH",9.0,17.0,8.9,9.6,,7.2  8.0,77,480,1.0,1.0,0.30,4.12,2,20,8,5400,2,2
4488,RIVER RATTA BEFORE CONF. TO RIVER SIRSA,"HIMACHAL 
PRADESH",14.0,23.0,5.8,7.1,,7.5  8.0,615,,1384  1.0,5.4,,1.69  17.26,5,220,34,1600,2,2
5489,"RIVER BHAWA KHAD AT RESERVIOR SITE OF ALLIAN 
DUHANGAN HEP,PRINI,MANALI","HIMACHAL 
PRADESH",9.0,9.0,9.6,9.6,,8.3  8.3,87,87,1.0,1.0,0.61,0.61,11,11,26,26,2,2
