0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
2716,"RIVER VENNA AT MAHABALESHWAR, VILLAGE. 
MAHABALESHWAR, TALUKA. MAHABALESHWAR, 
DISTRICT. SATARA.",MAHARASHTRA  20.0,,32.0,5.7,6.6,,6.6  8.3,42,686,2.2,3.6,0.30,2.11,7,30,95,250,2,8
2186,"RIVER VENNA AT VARYE, VILLAGE - VARYE,TALUKA- 
SATARA, DISTRICT- SATARA.",MAHARASHTRA  23.0,,31.0,5.3,6.4,,7.6  8.3,177,445,2.6,5.0,0.30,1.96,7,30,85,225,2,11
2717,"RIVER VENNA AT MAHULI, VILLAGE- MAHULI, TALUKA- 
MAHULI, DISTRICT- SATARA.",MAHARASHTRA  23.0,,30.0,4.8,6.2,,7.4  8.2,206,553,2.8,6.4,0.30,2.82,8,65,95,350,4,13
4253,"RIVER MUSI AT BAPUGHAT SANGAM, HYDERABAD",TELANGANA,25.0,29.0,0.3,3.0,,6.8  7.9,384,,1526  2.2  14.0  2.08,,,8.20,4,350,280,920,2,6
,"4656  RIVER MUSI AT MOOSARAMBAGH BRIDGE, HYDERABAD",TELANGANA,24.0,27.8,0.3,1.1,,6.8  7.6,784,,1474  5.2  14.0  3.40,,,9.20,8,63,430,920,2,7
2339,"RIVER MUSI AT NAGOLE, RANGA REDDY",TELANGANA,24.0,28.0,0.3,0.3,,6.9  7.8,1027,,1621  6.0  15.0  3.20,,,9.00,6,58,350,920,2,12
4659,"RIVER MUSI - OUTLET OF NALLA CHERUVU, 
PEERAJADIGUDA, RANGAREDDY",TELANGANA,24.0,28.9,0.3,0.3,,7.0  7.9,1040,,1794  6.0  16.0  3.00  12.50,,,,11,48,350,920,2,21
4660,"RIVER MUSI AT PEERAJADIGUDA, RANGA REDDY",TELANGANA,24.0,29.0,0.3,0.8,,7.0  7.4,1022,,1502  5.8  14.0  3.00  10.80,,,,14,48,350,1600,2,12
1173,"RIVER MUSI - D/S AT PRATAPASINGARAM , 
SHAMSHABAD",TELANGANA,24.0,28.0,0.3,1.2,,6.8  7.7,1005,,1488  5.2  16.0  2.60  13.60,,,,11,84,350,920,4,14
4657,"RIVER MUSI AT PILLAIPALLI, RANGAREDDY",TELANGANA,24.0,27.2,0.3,3.2,,7.0  7.5,998,,1504  4.0,6.0,,2.60  11.84,11,70,350,1600,2,15
4254,"RIVER MUSI  AT RUDRAVELLY BRIDGE,YADADRI",TELANGANA,18.0,23.0,5.9,7.0,,6.8  8.2,1025,,1832  2.1,,6.1  23.15 38.16,,7,8,70,92,5,6
4658,"RIVER MUSI AT VALIGONDA BRIDGE, NALGONDA DIST",TELANGANA,18.0,23.0,5.9,7.6,,6.7  8.3,1159,,1802  2.0,,5.8  20.15 43.15,,8,9,79,110,6,6
3082,"RIVER MUSI AT SOLIPET (KASANIGUDA), NALGONDA",TELANGANA,18.0,25.0,6.3,7.6,,7.4  8.5,1101,,1724  2.0,,4.7  16.08 35.08,,7,8,49,70,5,6
5106,"RIVER MUSI AT BHEEMARAM BRIDGE, BHEEMARAM (V), 
KETHEPALLY (M), NALGONDA (D)",TELANGANA,19.0,24.0,5.4,7.5,,7.5  8.5,1154,,2245  2.2,,3.6  18.21 38.15,,5,6,33,41,4,4
5107,"RIVER MUSI BEFORE CONFLUENCE OF RIVER KRISHNA 
AT WADAPALLY (V), DAMARACHARLA (M), NALGONDA(D)",TELANGANA,18.0,24.0,6.0,7.2,,7.3  8.6,1121,,1648  2.3,,3.1  10.10 28.13,,6,8,39,44,6,7
1189,"RIVER BHIMA AT PUNE (MUTHA RIVER) AT U/S OF 
VITHALWADI NEAR SHANKAR MANDIR, VILLAGE. 
VITHALWADI, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA  27.5,,29.0,2.9,4.1,,7.1  7.9,499,,693  17.9  27.0  0.30,,,4.90,10,225,275,1800,6,40
1190,"RIVER BHIMA AT D/S OF BUNDGARDEN, VILLAGE 
YERWADA, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA  27.0,,29.0,3.3,4.5,,6.9  7.8,339,,683  10.4  23.0  0.00,,,3.45,25,250,425,1800,9,25
2655,"RIVER BHIMA AT KOREGAON NEAR KOREGAON BRIDGE, 
VILLAGE- KOREGAON,TALUKA- SHIRUR, DISTRICT- 
PUNE.",MAHARASHTRA  26.0,,29.0,5.0,6.2,,7.4  8.3,210,726,3.0,5.4,0.30,5.40,9,45,200,550,3,17
1191,"RIVER BHIMA AFTER CONFLUENCE WITH MULA-MUTHA 
AT PARGAON NEAR VASANT BANDARA,VILLAGE- 
PARGAON,TALUKA- DAUND, DISTRICT- PUNE.",MAHARASHTRA  27.0,,29.0,4.2,5.8,,7.4  8.0,347,,1603  4.0  10.9  0.30  11.12,,,,8,200,110,900,4,25
1192,"RIVER BHIMA  AT DAUND NEAR MAHADEV 
TEMPLE,VILLAGE- DAUND, TALUKA- DAUND, DISTRICT- 
PUNE.",MAHARASHTRA  27.0,,30.0,4.5,5.8,,7.5  8.1,349,,1621  3.4,8.5,,0.30  10.78,10,115,95,900,2,20
