0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
2236,"RIVER KAPILI AT DHARMTUL BRIDGE, NH-31, 
MORIGAON, ASSAM",ASSAM,18.0,30.0,5.0,9.2,,6.8  7.5,120,176,2.1,2.5,0.70,1.70,360,930,910,1600,120,290
2523,"RIVER KAROLA, D/S OF JALPAIGURI, NEAR MIN 
BHAWAN, JALPAIGURI",WEST BENGAL,21.0,29.0,4.0,8.2,,6.8  7.8,70,164,1.0,8.0,0.30,0.77,2200,24000,5000,90000,23,540
2068,"RIVER KATHAKAL U/S AT MATIJURI, DIST. HAILAKANDI, 
ASSAM",ASSAM,22.0,24.0,5.3,6.2,,6.8  7.2,104,134,2.0,2.4,0.70,1.10,610,1500,1100,2100,210,460
2061,"RIVER KHARSANG B/C WITH BURIDIHING NEAR 
KHARSANG (ASSAM-ARUNANCHAL BORDER), ASSAM",ASSAM,21.0,24.0,5.1,8.1,,6.9  7.6,128,166,2.0,2.6,0.40,1.00,300,730,720,1600,120,240
2059,"RIVER KOLONG AT MARIGAON, ASSAM",ASSAM,18.0,33.0,5.0,8.4,,6.9  7.8,140,176,2.0,2.5,0.70,1.50,360,930,910,2000,120,290
2237,"RIVER KOLONG AT U/S OF ANANDARAM DEKIAL PHUKAN 
BRIDGE, NAGAON, ASSAM",ASSAM,17.0,29.0,5.0,7.4,,6.8  7.5,118,180,2.0,2.5,0.80,1.90,620,1100,1500,2000,210,290
2229,"RIVER KUNDLI AT KUNDLI/ SAPAKHOWA, SADIA, ASSAM",ASSAM,21.0,25.0,5.0,8.4,,7.0  7.7,126,172,2.0,2.6,0.60,1.60,300,910,1400,2000,120,290
3417,"RIVER MANU AT MANUGHAT, CONFL POINT OF 
CHAWMANU CHARRA & MANU RIVER, DHALAI",TRIPURA,21.0,30.5,5.4,6.6,,7.0  7.7,125,189,1.2,2.2,0.70,1.90,39,58,94,210,,
3418,"RIVER MANU AT KAILASHAHAR D/S, NORTH TRIPURA",TRIPURA,21.0,31.0,5.3,6.7,,7.0  7.7,122,191,1.1,2.1,0.70,1.90,26,58,94,210,,
3419,"RIVER MANU AT KUMARGHAT, NORTH TRIPURA",TRIPURA,21.0,31.0,5.3,6.4,,7.1  7.7,124,179,1.2,1.9,0.70,1.70,31,58,84,210,,
3367,RIVER NONBAH AT NANGSTOIN MARKET,MEGHALAYA,13.0,20.0,6.5,7.6,,6.7  7.0,40,83,2.0,2.7,0.32,0.93,430,1200,2700,4900,21,480
3368,RIVER NONBAH AT PHOTSOHSAT,MEGHALAYA,13.6,20.0,6.6,8.6,,6.7  7.3,31,44,1.1,1.7,0.32,0.54,4,70,110,170,2,6
3369,RIVER KYNSHI AT SOHIONG,MEGHALAYA,12.3,19.0,6.6,7.8,,6.7  7.3,29,44,1.2,1.7,0.32,0.53,6,33,240,540,2,6
3370,RIVER KYNSHI AT NANGKHNUM,MEGHALAYA,12.5,20.0,6.8,8.0,,6.9  7.3,32,42,1.0,1.5,0.32,0.46,2,2,38,70,2,2
3371,RIVER KYNSHI AT RANIKOR,MEGHALAYA,15.0,22.0,7.0,8.4,,6.5  6.9,42,72,1.0,1.6,0.32,0.51,2,4,110,170,2,2
3373,"RIVER WAH BLEI AT RIANGDO,",MEGHALAYA,14.6,21.0,6.9,7.9,,6.7  7.5,33,53,1.2,1.8,0.32,0.52,4,17,110,240,2,4
3374,"RIVER WAH BLEI AT SDAD DKHAR,",MEGHALAYA,14.0,20.0,6.8,8.9,,6.5  6.8,62,89,1.0,1.8,0.32,0.47,2,21,120,170,2,4
3099,RIVER LOHIT AT ALUBARI (D/S),"ARUNACHAL 
PRADESH",15.0,28.5,0.7,9.3,,7.4  8.1,102,286,1.0,1.0,0.00,0.00,,,,,,
3797,RIVER MANAS (SANTOSHPUR) NEAR LENGTISINGA,ASSAM,19.0,34.0,5.2,5.6,,6.8  7.6,132,146,2.0,2.7,0.60,1.60,600,910,1100,2100,210,290
2060,"RIVER MANAS  AT NH-31 CROSSING, BARPETA 
DISTRICT, ASSAM",ASSAM,19.0,32.0,5.1,5.7,,6.9  7.7,132,168,1.9,2.7,0.60,2.20,600,730,1100,1500,210,240
1803,"RIVER MANEY KHOLA AT BURTUK NEAR ARMY BASE 
CAMP, 4 KM U/S OF GANGTOK",SIKKIM,12.0,21.0,7.3,8.4,,6.8  7.5,112,172,1.9,2.5,1.90,4.60,22,97,27,155,,
1804,"RIVER MANEY KHOLA AFTER CONFLUENCS  WITH RAY 
KHOLA AT ADAMPOOL AFTER MEETING WASTE OF STP, 
GANGTOK",SIKKIM,13.0,23.0,7.8,8.5,,6.7  7.3,121,178,,2.1  22.0  2.00  23.00,,,38,93,68,196,,
2894,"RIVER MILAK AT BORBORA WARD, TULI",NAGALAND,19.6,30.6,6.9,8.2,,7.1  8.2,79,490,1.0,1.4,0.50,1.50,,,,,,
2895,"RIVER MILAK AT PAPER NAGAR, TULI",NAGALAND,19.5,30.0,7.0,8.3,,7.4  8.4,85,520,1.0,1.5,0.40,1.30,,,,,,
3100,RIVER NAMCHIK AT KHARSANG,"ARUNACHAL 
PRADESH",19.6,27.3,7.4,9.4,,7.4  8.1,78,476,1.0,1.0,0.00,0.00,,,,,,
3109,"RIVER NOA DIHING AT NAMSAI, (D/S OF DIHING)","ARUNACHAL 
PRADESH",19.0,26.9,6.6,8.7,,7.6  8.4,83,313,1.0,2.2,0.00,0.00,,,,,,
