0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"STN 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"NitrateN 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
4717,RIVER JALDHAKA AT DHUPGURI,WEST BENGAL,13.0,28.0,5.8,8.5,,7.0  7.9,90,170,1.0,3.1,0.30,0.56,2200,28000,8000,35000,13,240
4718,RIVER SILTORSA AT HASIMARA,WEST BENGAL,15.0,27.0,6.3,8.9,,7.1  7.8,74,190,1.0,2.1,0.30,0.59,2200,22000,5000,90000,17,170
1422,"RIVER BURHIDIHING AT MARGHERITA, ASSAM",ASSAM,22.0,23.0,5.2,8.2,,7.0  7.9,106,148,2.0,2.5,0.60,1.40,360,730,910,1500,120,240
2062,"RIVER BURHIDIHING NEAR DULIAJAN AT D/S, TINSUKIA, 
ASSAM",ASSAM,23.0,24.0,5.1,9.0,,6.7  7.7,128,188,2.1,2.7,0.60,1.90,720,1100,1500,2100,210,490
2230,"RIVER BURHIDIHING AT DULIAJAN (INTAKE POINT OF OIL 
INDIA LTD.), ASSAM",ASSAM,22.0,27.0,5.0,8.0,,6.9  7.7,126,178,2.0,2.6,0.70,1.40,610,1100,1600,2800,210,290
1796,RIVER DHANSIRI AT FULL NAGARJAN BRIDGE,NAGALAND,20.8,33.4,6.1,7.6,,6.6  8.1,66,699,1.6,2.3,0.30,1.70,,,,,,
1797,RIVER DHANSIRI AT BRIDGE NEAR PURANA BAZAAR,NAGALAND,20.3,33.3,5.8,7.5,,6.7  8.1,74,305,1.4,2.5,0.40,2.00,,,,,,
1800,"RIVER DHANSIRI AT NOTUN BOSTI NEAR NAGA 
CEMETERY (OLD)",NAGALAND,17.8,30.7,2.8,5.6,,7.0  8.0,154,502,2.5,4.8,0.30,4.50,,,,,,
1798,"RIVER DHANSIRI AT KUSHIABILL , NEAR KACHARI LOCAL 
GROUND",NAGALAND,21.4,34.3,5.6,8.5,,6.8  8.1,85,279,1.5,2.4,0.40,1.40,,,,,,
1799,"RIVER DHANSIRI AT TOWN BOUNDARY BRIDGE (DIPHU 
ROAD)",NAGALAND,16.0,31.9,5.1,6.3,,6.7  8.2,76,260,1.7,2.8,0.50,2.50,,,,,,
1928,RIVER DHANSIRI NEAR NAGALAND- ASSAM BORDER,NAGALAND,18.6,33.3,5.9,6.8,,7.2  7.7,76,900,1.2,2.4,0.30,2.40,,,,,,
1259,"RIVER DHANSIRI AT GOLAGHAT, ASSAM",ASSAM,21.0,32.0,,5.0  10.5  7.0  7.9,,,136,172,2.0,2.6,0.70,2.00,300,940,720,2000,95,290
3764,"RIVER DHANSIRI NEAR BRIDGE AT NH-15, DHANSIRI 
BHALUKMARI JUNGLE, UDALGURI",ASSAM,18.0,30.0,5.6,6.4,,6.9  7.6,112,136,1.9,2.4,0.70,1.80,300,730,730,1500,95,240
3792,RIVER DHANSIRI AT JAHAIGHAT,ASSAM,21.0,32.0,5.6,9.5,,6.8  7.4,122,154,2.0,2.5,0.60,1.70,360,1400,910,2100,150,490
30070,RIVER DHANSIRI AT GANESH NAGAR,NAGALAND,20.1,31.7,7.0,9.6,,7.7  7.9,119,236,1.0,9.0,0.32,0.33,2,2,2,20,2,2
30071,RIVER DHANSIRI AT NAGARJAN BRIDGE,NAGALAND,19.1,32.0,,6.3  11.1  7.5  8.0,,,123,195,1.1,2.9,0.32,0.34,2,4000,2,56000,2,2
