0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 
 
1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 mL",
1001,RIVER BEAS AT U/S MANALI,"HIMACHAL 
PRADESH",2.0,24.0,7.8,9.2,,7.2  8.2,68,380,1.0,2.8,0.32,1.15,2,170,63,540,2,2
2601,RIVER BEAS AT D/S MANALI,"HIMACHAL 
PRADESH",2.0,13.0,7.6,9.0,,6.5  8.1,58,135,1.0,2.8,0.32,1.87,110,1600,920,1600,2,2
4444,"RIVER BEAS D/S OF WASTE PROCESSING FACILITY AT 
MANALI","HIMACHAL 
PRADESH",2.0,13.0,7.8,8.8,,6.7  7.8,62,113,1.0,2.8,0.32,1.08,110,1600,350,1600,2,2
4037,RIVER BEAS D/S MANALSU NALLAH,"HIMACHAL 
PRADESH",2.0,14.0,7.9,8.9,,6.3  8.0,52,137,1.0,1.0,0.32,1.74,22,110,79,540,2,2
3866,RIVER BEAS U/S BEFORE CONF. OF MANALSU NALLAH,"HIMACHAL 
PRADESH",2.0,13.0,7.8,9.1,,7.0  7.8,51,113,1.0,1.0,0.32,0.97,23,120,110,430,2,2
2602,"RIVER BEAS, U/S KULLU","HIMACHAL 
PRADESH",4.0,16.0,7.6,8.7,,6.7  7.8,44,128,1.0,1.0,0.32,0.90,49,220,240,920,2,2
4445,"RIVER BEAS D/S OF  WASTE PROCESSING FACILITY AT 
KULLU","HIMACHAL 
PRADESH",4.0,16.0,7.6,8.4,,6.6  7.7,73,170,1.0,1.6,0.32,0.96,47,150,280,920,2,2
1002,RIVER BEAS D/S KULLU,"HIMACHAL 
PRADESH",4.0,16.0,7.5,8.4,,7.2  8.0,77,144,1.0,1.6,0.32,2.65,110,540,540,1600,2,2
1003,RIVER BEAS D/S AUT,"HIMACHAL 
PRADESH",5.0,16.0,7.5,8.1,,7.2  8.2,61,129,1.0,1.0,0.32,0.77,34,280,170,1600,2,2
1004,RIVER BEAS AT PANDOH DAM,"HIMACHAL 
PRADESH",9.0,26.0,8.3,9.0,,7.1  8.3,65,205,1.0,1.0,0.32,1.06,22,79,70,430,2,2
2603,"RIVER BEAS, D/S PANDOH DAM","HIMACHAL 
PRADESH",8.0,26.0,8.0,9.3,,7.1  8.2,61,202,1.0,1.0,0.32,1.15,41,110,210,920,2,2
1005,RIVER BEAS AT EXIT OF  DEHAR POWER HOUSE,"HIMACHAL 
PRADESH",10.0,28.0,8.1,9.1,,6.9  8.1,96,280,1.0,1.0,0.32,0.95,17,94,63,350,2,2
1550,"BEAS RIVER, U/S OF MANDI TOWN","HIMACHAL 
PRADESH",6.0,25.0,7.8,9.2,,7.2  8.0,80,190,1.0,1.0,0.32,0.98,23,94,120,430,2,2
1006,RIVER BEAS D/S MANDI TOWN,"HIMACHAL 
PRADESH",8.0,25.0,8.3,9.1,,7.0  8.0,84,191,1.0,1.0,0.51,5.30,41,280,220,1600,2,2
2604,RIVER BEAS AT D/S JAISINGHPUR,"HIMACHAL 
PRADESH",13.0,22.0,8.6,9.4,,7.2  8.2,115,362,1.0,1.0,1.20,4.83,2,68,110,16000,2,2
1007,RIVER BEAS AT D/S ALAMPUR,"HIMACHAL 
PRADESH",13.0,22.0,8.5,9.2,,7.3  8.3,123,960,1.0,1.0,0.98,4.21,2,45,70,9200,2,2
3855,"RIVER BEAS D/S NADAUN BRIDGE, VILL BHADOLI","HIMACHAL 
PRADESH",14.0,22.0,6.8,9.3,,7.5  8.5,81,404,1.0,1.2,0.30,2.53,2,93,39,5400,2,2
