0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
1163,RIVER GHATAPRABHA AT W.A. POINT TO GOKAK TOWN,KARNATAKA,24.0,29.0,6.1,8.7,,7.8  8.7,196,884,1.1,3.0,,3.23  28.19,350,540,920,1600,110,350
4104,"RIVER GHATAPRABHA DAVALSHWAR BARRAGE 
JACKWELL FOR DRINKING WATER SUPPLY",KARNATAKA,18.0,21.0,,5.6  13.7  6.4  9.2,,,208,,1258  1.8,5.2,,3.95  55.36,350,920,920,1600,240,540
1185,"RIVER GHATAPRABHA AT D/S OF MUDHOL ROAD CROSS 
BDG.",KARNATAKA,17.0,20.0,,5.6  13.7  6.3  9.1,,,268,,1320  1.6,4.2,,4.37  47.51,430,920,920,1600,240,540
2665,"RIVER GHOD AT SHIRUR, VILLAGE. SHIRUR, TALUKA. 
SHIRUR, DISTRICT. PUNE.",MAHARASHTRA  26.0,,27.0,4.6,6.1,,7.5  8.4,431,,1336  3.5,9.7,0.30,3.42,7,45,200,550,2,20
2669,"RIVER INDRAYANI  AT U/S OF MOSHIGAON,VILLAGE- 
MOSHI, TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA  25.0,,29.0,4.8,6.1,,7.0  7.8,216,777,2.2,8.3,0.30,7.25,8,70,85,900,2,30
2668,"RIVER INDRAYANI AT D/S OF MOSHI VILLAGE. VILLAGE- 
MOSHI,  TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA  26.0,,29.0,5.2,5.8,,7.0  7.9,210,784,3.2,8.4,0.30,3.41,10,115,170,550,4,20
2197,"RIVER INDRAYANI AT D/S OF ALANDIGAON, VILLAGE. 
ALANDIGAON, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA  26.0,,28.0,4.8,5.8,,7.0  8.0,190,711,3.5,8.9,0.30,7.70,8,70,140,550,4,20
1895,RIVER KAGINA D/S OF SEWAGE DISPOSAL POINT,KARNATAKA,24.0,32.0,6.7,8.8,,7.7  8.5,340,610,1.7,4.0,0.31,3.40,49,63000,240,120000,,
2777,RIVER KAGINA AT SHAHABAD BRIDGE,KARNATAKA,24.0,32.0,7.2,8.9,,7.7  8.6,339,612,1.0,3.6,0.34,3.00,63,7000,540,16000,,
4500,"RIVER KAGINA AT D/S OF BRIDGE CUM BARRAGE, 
SADEM",KARNATAKA,24.0,32.0,6.7,8.7,,7.9  8.5,316,580,2.0,6.0,0.48,4.00,14,7900,20,160000,,
2189,"RIVER KOYNA AT KARAD, VILLAGE- KARAD,TALUKA- 
KARAD, DISTRICT- SATARA.",MAHARASHTRA  26.0,,32.0,5.4,6.7,,7.5  8.1,65,239,2.0,5.0,0.30,2.84,7,35,110,350,2,13
1187,RIVER MALPRABHA AT D/S OF KHANAPUR VILLAGE,KARNATAKA,22.0,29.0,5.6,8.4,,6.5  8.8,190,268,1.3,2.9,,1.65  15.25,350,920,920,1600,130,540
1164,"RIVER MALAPRABHA AT WATER ABSTRACTION POINT 
TO HUBLI, DHARWAD",KARNATAKA,24.0,32.0,5.6,8.8,,7.7  8.7,268,518,1.1,3.0,,1.23  23.04,280,920,920,1600,170,540
2764,RIVER MALAPRABHA AT BADAMI BRIDGE,KARNATAKA,18.0,22.0,,5.0  11.5  7.6  8.8,,,708,,1868  1.0,3.8,,5.55  37.28,540,920,920,1600,240,540
1186,RIVER MALAPRABHA AT D/S OF AIHOLE TOWN,KARNATAKA,18.0,21.0,,5.0  11.7  8.1  8.7,,,758,,1748  1.0,4.6,,3.48  38.24,350,920,1600,1600,240,540
4098,RIVER MARKANDEYA AT RAKKASAKOPPA RESRVOIR,KARNATAKA,20.0,26.0,5.1,8.3,,6.9  9.0,190,270,1.0,2.8,,2.02  14.18,270,920,920,1600,110,540
2193,"RIVER MULA AT AUNDH BRIDGE, VILLAGE- 
AUNDHGAON,TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA  27.0,,29.0,4.3,5.4,,7.0  7.9,249,805,,5.2  16.0  0.30,,4.95,10,195,200,1600,4,30
2194,"RIVER MULA AT HARRISON BRIDGE NEAR MULA-
PAWANA SANGAM, VILLAGE- BOPODI,TALUKA- HAWELI, 
DISTRICT- PUNE.",MAHARASHTRA  27.5,,29.0,3.4,5.1,,7.0  8.1,246,728,,5.4  25.0  0.30,,3.62,14,225,275,1800,7,45
2192,"RIVER MULA-MUTHA  AT MUNDHAWA BRIDGE,VILLAGE- 
MUNDHAWA,TALUKA- HAWELI,DISTRICT- PUNE.",MAHARASHTRA  27.0,,29.0,3.6,4.6,,7.1  7.9,337,,667  11.0  21.0  0.30,,,3.12,20,170,540,1800,8,30
2677,"RIVER MULA-MUTHA AT D/S OF THEUR, VILLAGE. 
THEUR, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA  25.0,,28.0,4.3,5.1,,7.0  7.8,326,693,,7.0  13.5  0.30,,2.43,13,110,280,1600,4,20
1177,"RIVER MUNNERU B/C WITH KRISHNA, KEESARA (V & M)","ANDHRA 
PRADESH",26.0,26.0,6.9,7.7,,7.6  8.1,585,998,2.4,2.9,1.26,1.92,3,28,39,470,2,3
4251,"RIVER KRISHNA - D/S OF MUNNERU RIVER, PRAKASH 
NAGAR, KHAMMAM",TELANGANA,24.8,30.7,4.6,6.1,,7.2  8.3,343,802,1.0,3.2,0.92,3.40,2,2,23,49,2,2
