0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
1144,"RIVER TONS AT MADHAVGARH, M.P.","MADHYA 
PRADESH",23.4,33.2,4.1,7.5,,7.5  8.0,461,,3212  1.7,3.4,0.00,0.00,2,16,70,120,2,2
3328,"RIVER TONS AT MADHAVGARH, NEAR PHED W/S INTAKE 
POINT, SATNA","MADHYA 
PRADESH",22.6,33.1,4.7,7.4,,7.3  7.9,647,,2994  1.8,2.8,0.00,0.00,2,14,44,118,2,2
3853,"RIVER TONS AT BASAMAN MAMA TEMPLE, NEAR PURWA 
FALL, TEHSIL- 
SEMARIYA, DIST- REWA","MADHYA 
PRADESH",19.6,31.5,6.8,7.5,,7.4  8.2,298,414,1.4,1.8,0.43,0.97,2,2,41,49,2,2
4609,"RIVER TONS AT M.P-U.P BOUNDARY, BEFORE MIXING 
RIVER BELAN CHAKGHAT REWA","MADHYA 
PRADESH",17.6,29.5,7.1,7.3,,7.6  8.2,267,381,1.2,1.8,0.32,1.03,2,2,43,48,2,2
5543,"River BeeharÂ Khthuliya Intake Well Point ,Rewa","MADHYA 
PRADESH",24.0,29.2,7.1,8.0,,7.5  8.1,278,293,1.3,1.5,0.34,1.00,2,2,38,48,2,2
4611,RIVER GAMBHIR AT DAM SITE UJJAIN,"MADHYA 
PRADESH",25.0,29.0,7.0,7.8,,7.4  7.8,290,417,1.4,2.0,0.32,0.88,2,2,40,49,2,2
1607,"RIVER BASLI GOHAD DAM, GOHAD, M.P","MADHYA 
PRADESH",19.0,27.0,7.0,7.8,,7.1  7.7,400,752,1.4,2.1,0.47,2.00,4,8,22,28,,
2120,"RIVER KALIASOT NEAR ROAD BRIDGE, MANDIDEEP","MADHYA 
PRADESH",17.0,33.0,6.3,7.9,,7.2  7.9,312,668,2.2,3.0,3.48,6.48,11,63,120,430,2,2
2142,"River KALISINDH  NEAR ROAD BRIDGE SARANGPUR, 
RAJGARH","MADHYA 
PRADESH",16.0,26.0,,3.5  11.4  7.1  8.3,,,285,918,1.0,3.0,,1.24  23.40,4,110,220,430,2,2
4621,RIVER HATHNI NANPUR FATA DAM ALIRAJPUR,"MADHYA 
PRADESH",20.0,22.0,6.9,7.7,,7.7  8.2,338,487,1.0,1.2,0.73,1.79,2,2,41,46,,
