0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
30078,"RIVER RAMGANGA AT 
KALAGARHBARRAGE,KALAGARH,DIST,PAUDHIGADHWAL  
(U.K.)",UTTARAKHAND  21.5,,28.8,7.4,9.5,,7.1  7.8,176,584,1.2,9.5,,0.32  10.14,2,790000,4500,3500000,,
30077,"RIVER RAMGANGA AT ROAD BRIDGE  SHERKOT, 
DIST.BIJNAUR (U.P.)","UTTAR 
PRADESH",22.0,30.2,6.5,9.1,,7.2  7.9,221,730,1.0,3.4,0.32,0.36,2,49000,2,330000,2,2
1064,"RIVER RAMGANGA AT KANNAUJ (BEFORE CONF.), U.P","UTTAR 
PRADESH",14.0,30.0,,5.9  11.2  8.0  8.5,,,256,589,3.8,5.6,0.00,0.00,4300,6300,7500,13000,2,2
1065,"RIVER KALINADI NEAR  GUMATIYA VILLAGE ,KANNAUJ 
(BEFORE CONF.), U.P","UTTAR 
PRADESH",14.0,30.0,5.4,8.7,,7.4  8.2,240,496,5.0,6.4,0.00,0.00,4600,9800,8900,17000,2,2
1480,"RIVER KALINADI AT U/S OF GULAOTHI TOWN IN 
BULANDSAHAR, U.P.","UTTAR 
PRADESH",19.0,31.0,0.3,0.3,,7.6  7.9,403,,558  46.0  62.0  0.00,,,,0.00  2200000 4100000 3200000  5800000,,,,,
2497,"RIVER KALI EAST AT KHARKHODA-PARIKSHIT GARH 
ROAD, VILL. KOL, MEERUT","UTTAR 
PRADESH",14.0,21.0,0.3,0.3,,7.5  7.7,480,,940  32.0  56.0  22.00 32.00,,,,63000,130000,94000,170000,,
2482,"RIVER VARUNA AT RAMESHWAR, VARANASI","UTTAR 
PRADESH",23.5,29.0,7.1,8.2,,8.0  8.4,312,480,2.8,3.8,0.60,0.96,1100,2300,1700,3300,380,840
2483,RIVER VARUNA B/C WITH GANGA AT VARANASI,"UTTAR 
PRADESH",23.5,29.5,3.0,4.8,,7.2  7.6,524,664,,8.6  12.8  1.72 260.00  17000,,,,22000,27000,33000,7900,17000
2502,"SHUKRA TAL GHAT (CONFLUENCE OF BANGANGA AND 
SALONI RIVER), MUZAFFARNAGAR,","UTTAR 
PRADESH",18.0,26.7,5.5,7.3,,7.5  7.8,140,170,1.8,2.8,0.00,0.00,700,1100,1000,1700,,
1361,"RIVER SAI AT UNNAO AFTER DRAIN OUTFALL, U.P.","UTTAR 
PRADESH",18.0,32.0,3.5,8.0,,7.7  8.2,324,531,3.0,4.3,0.30,1.38,2300,4900,4700,7900,,
2484,"RIVER SAI AT JALALPUR, JAUNPUR","UTTAR 
PRADESH",24.0,29.5,7.3,8.6,,8.1  8.4,316,446,2.4,3.4,0.55,0.92,2100,5800,4600,8400,1300,3100
1072,"RIVER GOMTI AT VARANASI, RAJWARI U.P","UTTAR 
PRADESH",24.0,29.0,7.2,8.6,,7.9  8.4,318,484,3.0,4.0,0.56,1.34,3100,9300,7000,13000,2000,4600
1350,"RIVER GOMTI AT SITAPUR U/S DADNAMAU GHAT, U.P.","UTTAR 
PRADESH",,,,6.4  12.2  7.8  8.5,,,238,422,2.0,4.4,0.00,1.62,450,1400,1400,2800,,
1351,"RIVER GOMTI AT LUCKNOW U/S AT WATER INTAKE 
POINT, U.P.","UTTAR 
PRADESH",,,,4.2  10.9  7.4  8.4,,,311,512,2.9,4.0,0.61,0.88,210,4900,4700,7800,,
1352,"RIVER GOMTI AT LUCKNOW D/S PIPRAGHAT , U.P.","UTTAR 
PRADESH",,,0.9,2.4,,7.0  7.8,404,,807  10.5  13.8  0.30,,,2.68,70000,170000,110000,240000,,
1353,"RIVER GOMTI AT JAUNPUR D/S, U.P.","UTTAR 
PRADESH",24.0,29.5,7.0,8.0,,7.8  8.5,322,490,3.2,4.3,0.60,1.42,3300,14000,8400,21000,2400,8400
10083,RIVER GOMTI AT NEEMSAR U/S,"UTTAR 
PRADESH",,,,6.2  12.0  7.8  8.5,,,247,429,2.1,2.8,0.55,0.75,680,1700,1700,3400,,
10084,RIVER GOMTI AT NEEMSAR D/S,"UTTAR 
PRADESH",,,,5.8  11.6  7.7  8.4,,,262,440,2.3,3.2,0.58,0.78,780,2400,2100,4000,,
10085,RIVER GOMTI AT BHATPUR U/S,"UTTAR 
PRADESH",,,,5.6  11.4  7.7  8.4,,,274,458,2.4,3.4,1.10,1.64,780,2600,2000,4500,,
