0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"STN 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"NitrateN 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
4033,RIVER SUTLEJ NEAR LUHNOO GROUND,"HIMACHAL 
PRADESH",10.0,33.0,8.1,8.9,,6.8  8.3,150,335,1.0,2.8,0.39,3.50,33,1600,240,1600,2,2
4450,"RIVER SUTLEJ BEFORE CONFLUENCE WITH GANVI 
KHAND","HIMACHAL 
PRADESH",7.0,13.0,8.9,9.4,,7.5  8.3,117,258,1.0,1.0,0.32,1.01,5,26,17,350,2,2
4451,RIVER SUTLEJ AFTER CONFLUENCE WITH GANVI KHAD,"HIMACHAL 
PRADESH",7.5,13.0,8.9,9.4,,7.6  8.2,100,248,1.0,1.0,0.32,0.82,7,110,17,1600,2,2
30009,RIVER SUTLEJ AT NANGAL (H.P.),"HIMACHAL 
PRADESH",16.5,23.0,7.0,9.8,,7.9  8.3,230,356,1.0,1.0,0.42,0.71,20,4500,460,33000,17,130
1014,"RIVER SUTLEJ U/S OF EXIT POINT OF DEHAR POWER 
HOUSE","HIMACHAL 
PRADESH",9.0,26.0,8.5,9.6,,5.7  8.0,96,286,1.0,1.0,0.32,0.98,22,49,70,240,2,2
1015,"RIVER SUTLEJ D/S OF EXIT POINT OF DEHAR POWER 
HOUSE","HIMACHAL 
PRADESH",9.0,26.0,8.1,9.1,,7.3  8.1,94,240,1.0,1.0,0.32,2.08,32,84,110,430,2,2
1016,RIVER SUTLEJ D/S BHAKHRA,"HIMACHAL 
PRADESH",16.0,26.0,8.2,9.3,,6.9  8.3,203,354,1.0,2.3,0.32,0.93,2,6,13,80,2,2
,"30087  RIVER SUTLEJ U/S AT OLINDA, NEAR BHAKRA DAM, H.P.","HIMACHAL 
PRADESH",19.0,23.0,,7.0  10.7  7.9  8.4,,,223,273,1.0,1.0,0.42,2.47,2,2600,13,54000,2,17
30088,"RIVER SUTLEJ D/S OLINDA, NEAR BHAKRA DAM, H.P.","HIMACHAL 
PRADESH",18.5,23.0,,7.1  10.4  8.0  8.3,,,217,272,1.0,1.0,0.47,1.13,4,2200,14,92000,2,490
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),PUNJAB,19.5,24.0,7.1,9.8,,7.7  8.3,257,333,1.0,5.0,0.32,1.10,200,13000,1700,350000,130,700
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",PUNJAB,14.0,28.0,7.2,9.4,,7.0  8.3,227,290,1.0,1.0,0.70,5.90,33,250,120,580,,
1380,"RIVER SUTLEJ AT D/S NFL, PUNJAB",PUNJAB,16.0,22.0,,7.0  12.1  7.4  8.3,,,206,274,1.0,1.0,0.80,3.10,17,100,70,330,,
2915,"RIVER SUTLEJ AT 100 MT. D/S OF PACL, NANGAL",PUNJAB,16.0,22.0,,7.0  12.2  7.6  8.4,,,207,275,1.0,1.0,0.80,3.10,20,110,79,330,,
10020,RIVER SUTLEJ AT ANANDPUR SAHIB,PUNJAB,15.0,23.0,,7.4  12.3  7.1  8.5,,,202,298,1.0,1.0,0.90,6.00,22,210,110,470,,
10021,RIVER SUTLEJ AT BUNGA SAHIB,PUNJAB,13.0,28.0,,7.5  10.0  7.0  8.3,,,210,302,1.0,1.0,0.90,2.40,38,380,140,840,,
10022,RIVER SUTLEJ AT PHILLAUR U/S,PUNJAB,15.0,35.0,4.6,8.4,,7.6  8.1,248,574,1.0,3.0,0.30,1.40,200,1700,700,3900,,
10023,RIVER SUTLEJ AT PHAGWARA U/S (CHAHERU BRIDGE),PUNJAB,15.0,35.0,0.3,5.8,,7.2  8.1,518,,1144  4.5  14.0  0.40,,,2.80,330,2300,1400,4300,,
10024,"RIVER SUTLEJ AT PHAGWARA D/S (KANGANIWAL 
BRIDGE)",PUNJAB,15.0,32.0,0.3,1.9,,7.3  7.8,538,,1248  4.8  21.0  0.40,,,2.00,1100,110000,6300,340000,,
10027,RIVER SUTLEJ AT LUDHIANA U/S,PUNJAB,10.0,29.0,6.3,8.8,,7.6  8.3,257,320,1.0,1.8,0.80,3.10,130,780,700,2600,,
10028,RIVER SUTLEJ AT LUDHIANA D/S,PUNJAB,13.0,30.0,0.3,6.6,,7.2  7.9,247,,1245  2.3  75.0  1.40,,,3.80,17000,1700000,54000,6300000,,
1017,"RIVER SUTLEJ AT 100M U/S OF HEADWORKS, NANGAL",PUNJAB,16.0,21.0,6.7,9.6,,7.5  8.1,196,264,1.0,1.0,0.40,1.80,17,78,68,270,,
1018,"RIVER SUTLEJ AT 100M D/S , NANGAL",PUNJAB,17.0,24.0,,7.6  11.4  7.6  8.5,,,200,270,1.0,1.0,0.80,2.20,20,170,70,390,,
1293,"RIVER SUTLEJ AT 1 KM. D/S OF ZENITH, PUNJAB",PUNJAB,14.0,29.0,7.0,9.8,,7.3  8.5,243,363,1.0,1.0,0.70,2.70,78,700,490,1700,,
