0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
5583,RIVER CAUVERY  D/S AT KONDANAGIRI BRIDGE,KARNATAKA,17.0,21.0,6.7,7.7,,7.2  8.1,50,86,1.0,2.0,0.30,0.56,17,47,210,350,,
5584,"RIVER CAUVERY  D/S OF AT BETHRI BRIDGE , MURNAD",KARNATAKA,16.0,20.0,6.6,7.7,,7.5  8.0,50,85,1.0,2.5,0.30,0.68,24,33,220,430,,
5585,"RIVER CAUVERY  D/S OF AT NELLU DIKERI BRIDGE, 
SIDDAPURA",KARNATAKA,18.0,21.0,6.8,7.6,,6.8  8.0,58,105,1.0,2.0,0.30,0.64,22,32,210,280,,
5586,"RIVER CAUVERY D/S OF AT DUBARE, HANGING BRIDGE 
(THEPPA DA KINDI)",KARNATAKA,17.0,22.0,6.8,7.5,,7.3  7.8,50,92,1.0,2.0,0.30,0.68,27,47,240,350,,
5590,"RIVER CAUVERY AT GANJAM WATER SUPPLY INTAKE 
POINT NEAR GOSAI GHAT, SRIRANGAPATNA",KARNATAKA,22.0,28.0,6.0,6.9,,7.5  8.3,146,445,2.0,3.0,0.96,2.50,92,170,1100,1500,,
5580,"RIVER CAUVERY  ATGANJAM WATER SUPPLY INTAKE 
POINT NEAR GOSAI GHAT, SRIRANGAPATNA,MAYDYA",KARNATAKA,22.0,27.0,6.0,7.0,,7.8  8.4,147,447,1.0,3.5,1.10,2.80,92,210,940,1700,,
5579,"RIVER CAUVERY  AT KARIGHATTA NIMISHAMBA TEMPLE 
ROAD BRIDGE SRIRANGAPATNA,MAYDYA",KARNATAKA,23.0,27.0,5.4,6.7,,7.7  8.4,253,541,2.0,4.2,1.90,4.10,140,330,1300,2400,,
5581,"RIVER CAUVERY  AT MAHADEVPURA ROAD 
BRIDGE,MAYDYA",KARNATAKA,23.0,26.0,5.2,6.5,,7.8  8.4,272,516,3.0,4.5,1.30,3.80,120,390,1500,2800,,
1323,RIVER CAUVERY ATPARAMATHY  VELORE  TAMILNADU,TAMIL NADU,26.0,33.0,5.7,6.5,,6.9  8.5,434,966,1.0,2.7,0.32,1.03,7,22,17,47,,
3015,"RIVER CAUVERY AT PUGALUR, KARUR, TAMILNADU",TAMIL NADU,26.0,35.0,5.6,7.3,,7.6  8.3,531,,1085  1.0,2.8,0.32,0.75,2,21,8,47,,
