0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
2616,RIVER BAIRA SIUL  D/S SURGANI,"HIMACHAL 
PRADESH",10.0,16.0,8.7,9.2,,6.7  8.1,64,283,1.0,1.0,0.37,3.32,2,14,70,1700,2,2
2607,SUKETI KHAD BEFORE CONF. WITH RIVER BEAS,"HIMACHAL 
PRADESH",10.0,27.0,8.0,8.9,,7.1  8.3,210,385,1.0,2.0,0.32,3.22,63,1600,350,1600,2,2
2608,RIVER BINWA AT D/S PAPROLA/BAIJNATH,"HIMACHAL 
PRADESH",15.0,20.0,8.6,9.2,,7.3  8.2,57,294,1.0,1.0,0.59,3.10,2,40,49,9200,2,2
2609,NEUGAL KHAD  D/S THURAL,"HIMACHAL 
PRADESH",12.0,22.0,8.5,9.1,,7.1  8.5,88,283,1.0,1.0,0.95,4.18,2,45,70,16000,2,2
2610,"RIVER SPITI BEFORE CONF.WITH RIVER SUTLEJ AT 
KHAB","HIMACHAL 
PRADESH",7.0,11.5,9.2,9.7,,7.6  8.4,129,509,1.0,1.0,0.32,0.82,2,70,2,280,2,2
2612,RIVER BASPA U/S RESERVOIR BASPA HEP AT KUPPA,"HIMACHAL 
PRADESH",7.0,12.0,9.3,9.8,,7.5  8.4,104,304,1.0,1.0,0.32,1.45,2,39,9,280,2,2
5767,RIVER ANDHRA B/C TO RIVER PABBAR AT CHIRGAON,"HIMACHAL 
PRADESH",6.0,10.4,7.6,8.7,,7.0  8.4,42,136,1.0,1.0,0.32,0.66,2,20,2,280,2,2
5769,"BANOI KHAD AT KALAPUL ON CANT ROAD 
DHARAMSHALA","HIMACHAL 
PRADESH",12.0,19.0,9.0,9.1,,7.5  8.2,79,213,1.0,1.0,0.69,3.12,2,93,26,5400,2,2
2755,"RIVER BANGANGA (BATHING GHAT), KATRA,","JAMMU & 
KASHMIR",11.0,22.0,2.6,7.8,,8.1  8.8,280,487,1.0,2.7,0.00,0.77,,,500,3000,,
2756,"RIVER BANGANGA (IN FRONT OF PONY SHED NEAR 
REASI BRIDGE)KATRA","JAMMU & 
KASHMIR",11.0,22.0,2.4,6.2,,8.0  8.5,264,589,1.3,3.0,0.00,1.10,,,700,3000,,
2752,"RIVER BASANTER U/S (R.H.S) SAMBA (BELOW NH-1A 
BRIDGE),","JAMMU & 
KASHMIR",7.8,24.0,4.7,7.2,,7.3  8.0,234,386,1.0,2.3,0.00,0.32,,,700,700,,
2753,"RIVER BASANTER D/S(R.H.S.) SAMBA (AT CHAK MANGA 
GUJJAR","JAMMU & 
KASHMIR",14.0,26.0,3.1,6.5,,7.5  8.2,224,446,1.0,3.7,0.00,0.79,,,600,1000,,
2747,"RIVER TAWI AT SURAJPUR CHATHA(10 KM D/S TAWI 
BRIDGE)BELOW BRIDGE NEAR CHATHA MSW DUMPING 
SITE, J&K","JAMMU & 
KASHMIR",17.0,26.0,6.7,7.2,,7.6  8.4,160,324,1.0,1.0,0.00,0.32,,,600,1300,,
2748,RIVER CHENAB AT L.H.S.(BELOW BRIDGE CHENAB),"JAMMU & 
KASHMIR",9.0,16.0,7.2,7.6,,7.1  7.5,110,224,1.0,1.1,0.00,0.32,,,,,,
2749,"RIVER CHENAB AT BLIND CURVE SHAMSHAN GHAT (1.5 
KM U/S FROM SPOT)","JAMMU & 
KASHMIR",9.0,16.0,7.2,7.6,,7.2  7.5,110,206,1.0,1.1,0.00,0.32,,,,,,
2750,"RIVER CHENAB AT CHADRA GAON VIEW POINT(4 KM U/S 
FROM SPOT)","JAMMU & 
KASHMIR",9.0,16.0,7.3,7.5,,7.2  7.5,110,204,1.0,1.1,0.00,0.32,,,,,,
2751,"RIVER CHENAB AT JAL PATAN MANDIR AFTER MEETING 
WITH MAIN DRAIN OF AKHNOOR CITY(1.5 KMD/S FROM 
SPOT)","JAMMU & 
KASHMIR",9.0,16.0,6.8,7.0,,7.3  7.9,114,227,1.1,1.6,0.00,1.19,,,600,1000,,
2754,"RIVER DEVAK UDHAMPUR(NEAR SHIV MANDIR 
D/S)L.H.S.","JAMMU & 
KASHMIR",16.0,26.0,3.1,5.3,,7.9  8.2,312,627,2.3,4.4,0.00,4.32,,,800,2000,,
2757,RIVER DEVAK AT UTTERBEHNI,"JAMMU & 
KASHMIR",17.0,22.0,6.4,7.3,,7.6  8.6,164,314,1.0,1.0,0.00,0.32,,,,,,
4058,"RIVER DEVAK AT PURMANDAL, NEAR TEMPLE","JAMMU & 
KASHMIR",17.0,24.0,5.0,7.3,,8.3  8.7,412,589,1.0,1.3,0.00,0.32,,,,,,
