0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
1896,"RIVER TUNGABHADRA AT CONFLUENCE POINT OF 
TUNGA AND BHADRA AT KUDLI",KARNATAKA,25.0,28.0,6.3,8.2,,6.8  8.1,100,193,1.0,3.0,0.30,1.10,4,43,220,540,,
38,RIVER TUNGABHADRA AT HONNALI BRIDGE,KARNATAKA,25.0,30.0,7.0,7.6,,7.4  8.5,92,350,1.0,2.8,0.30,1.20,17,170,170,1500,,
1029,RIVER TUNGABHADRA AT HARALAHALLI BRIDGE,KARNATAKA,27.0,30.0,7.0,7.6,,7.4  8.5,123,750,1.4,3.0,0.30,1.20,17,210,170,1700,,
2766,RIVER TUNGABHADRA AT NEW BRIDGE,KARNATAKA,25.0,29.0,7.0,7.4,,7.1  8.5,102,370,1.1,3.0,0.30,1.57,4,200,140,1700,,
,2768  RIVER TUNGABHADRA AT D/S OF HARIHAR POLYFIBERS,KARNATAKA,26.0,30.0,6.1,6.8,,7.0  8.2,250,,1900  3.2,6.2,0.43,2.64,11,94,170,920,,
,2767  RIVER TUNGABHADRA AT U/S OF HARIHAR POLYFIBERS,KARNATAKA,25.0,29.0,6.9,7.4,,7.1  8.5,96,360,1.2,3.0,0.30,1.53,11,130,220,1600,,
2770,"RIVER TUNGABHADRA AT HARIHAR WATER SUPPLY 
INTAKE",KARNATAKA,26.0,30.0,6.7,7.0,,7.1  8.3,128,610,3.2,5.2,0.32,1.77,700,4700,4300,43000,,
2769,RIVER TUNGABHADRA AT JACKWELL POINT,KARNATAKA,27.0,30.0,6.1,6.9,,7.0  8.5,133,,1400  2.2,4.6,0.34,1.44,13,200,350,1300,,
5591,RIVER TUNGABHADRA AT NADIHARALAHALLI,KARNATAKA,27.0,28.0,6.7,7.8,,7.1  8.2,119,,1070  2.0,4.2,0.94,1.40,21,280,280,2800,,
5592,RIVER TUNGABHADRA  AT AIRANI,KARNATAKA,27.0,30.0,6.8,7.4,,7.6  8.4,116,900,1.8,3.4,0.63,1.34,17,110,220,1600,,
4495,RIVER TUNGABHADRA AT ARAVI,KARNATAKA,27.0,31.0,6.9,7.3,,7.7  8.5,152,790,1.1,2.8,0.30,1.50,9,91,170,840,,
5593,RIVER TUNGABHADRA AT HIREBIDARI,KARNATAKA,27.0,30.0,7.0,8.3,,7.7  8.3,120,970,1.5,3.5,0.62,2.45,17,140,240,1200,,
5594,RIVER TUNGABHADRA AT KONANATHAMBIGE,KARNATAKA,27.0,32.0,,7.0  10.5  7.6  8.4,,,136,850,1.0,3.6,0.65,1.41,18,140,170,1400,,
5595,RIVER TUNGABHADRA AT SOMALAPURA,KARNATAKA,27.0,31.0,,7.0  10.2  7.1  8.5,,,137,820,1.0,6.6,0.66,1.43,21,120,350,1100,,
5596,RIVER TUNGABHADRA AT KURUVATHI,KARNATAKA,27.0,34.0,,7.1  11.8  7.3  8.5,,,145,660,1.0,3.0,0.72,1.22,33,940,130,5400,,
4494,RIVER TUNGABHADRA AT MYLARA,KARNATAKA,27.0,31.0,7.2,7.5,,7.4  8.5,164,770,1.6,3.0,0.40,1.50,13,630,110,4300,,
2776,RIVER TUNGABHADRA AT D/S OF GANGAWATHI,KARNATAKA,22.0,30.0,7.1,7.8,,7.3  8.5,328,900,2.0,3.0,0.30,3.34,280,490,1600,2800,,
29,RIVER TUNGABHADRA AT ULENOOR,KARNATAKA,17.0,29.0,0.3,7.8,,6.5  8.4,69,,2430  1.0  78.0  0.32,,,8.00,48,4800000,79,54000000,2,17
3558,"RIVER TUNGABHADRA AT DADESUGUR BRIDGE 
GAUGING STATION",KARNATAKA,27.0,32.0,6.8,8.7,,8.3  8.6,676,,2050  2.5,3.5,1.10,4.00,280,700,1600,2800,,
,30054  RIVER TUNGABHADRA AT HOCHECHALLI (BANGALORE),KARNATAKA,24.0,28.0,,7.2  12.2  8.2  8.7,,,921,,2560  1.0,1.0,0.00,1.52,70,790,280,5400,,
1785,RIVER TUNGABHADRA AT MANTHRALAYAM (V & M),"ANDHRA 
PRADESH",21.0,29.0,5.3,6.4,,7.3  8.0,964,,1652  1.0,2.7,0.46,1.51,163,615,602,1553,,
1174,"RIVER TUNGABHADRA AT KURNOOL U/S, BHAVAPURAM 
(V), KURNOOL (M)","ANDHRA 
PRADESH",22.0,28.0,5.2,6.3,,7.3  8.1,1360,,1698  1.7,2.5,0.53,2.24,177,479,549,1203,,
4388,"RIVER TUNGABHADRA, UPSTREAM OF KURNOOL TOWN 
BEFORE JOINING CITY DOMESTIC SEWAGE AND AFTER 
M/S RAYALASEEMA ALKALIES INDUSTRIES NEAR 
SIVALAYAM TEMPLE, GONDIPARLA (V), KURNOOL (M)","ANDHRA 
PRADESH",18.0,27.0,5.0,5.9,,6.8  7.9,1329,,2263  1.3,2.8,0.52,1.46,162,549,613,1553,,
4389,"RIVER TUNGABHADRA, DOWNSTREAM OF KURNOOL 
TOWN AFTER JOINING CITY DOMESTIC SEWAGE, 
PADIDEMPADU (V),","ANDHRA 
PRADESH",21.0,28.0,5.1,5.7,,7.0  7.8,720,,1720  1.0,2.8,1.09,1.84,177,689,649,1986,,
4379,"RIVER UPPUTERU BEFORE CONFLUENCE WITH SEA, AT 
CHINNA GOLLAPALEM  (V), KRUTHIVENNU (M)","ANDHRA 
PRADESH",24.0,26.0,5.8,6.7,,7.6  8.0  34400 54200  2.3,,,,2.9,0.66,1.24,3,14,36,210,2,3
