0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"STN 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"NitrateN 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
2615,RIVER RAVI  D/S  CHAMERA- III HEP DAM,"HIMACHAL 
PRADESH",9.0,17.0,8.9,9.2,,7.1  8.3,136,274,1.0,1.0,0.41,3.61,2,40,27,3500,2,2
2613,RIVER RAVI AT D/S OF CHAMBA TOWN,"HIMACHAL 
PRADESH",10.0,17.0,8.0,9.0,,7.5  8.1,130,266,1.0,1.0,0.30,3.23,2,78,26,16000,2,2
3873,RIVER RAVI U/S STP AT BHARGA,"HIMACHAL 
PRADESH",10.0,17.5,8.8,9.1,,7.5  8.4,142,281,1.0,1.0,0.59,4.71,2,40,21,9200,2,2
3874,RIVER RAVI D/S STP AT BHAGOT,"HIMACHAL 
PRADESH",10.0,18.5,8.3,9.0,,7.5  8.3,140,264,1.0,1.0,0.30,3.06,2,110,32,9200,2,2
30089,"RIVER RAVI AT LAKHANPUR,","JAMMU & 
KASHMIR",19.0,31.0,,8.7  10.8  8.0  8.7,,,175,351,1.0,3.0,0.32,0.83,2200,24000000,7000,160000000,11,540000
30085,RIVER RAVI AT MADHOPUR,PUNJAB,18.0,24.0,,9.0  10.0  7.9  8.4,,,172,237,1.0,1.3,0.39,1.79,37,28000,400,28000,13,790
1097,"RIVER RAVI AT U/S OF MADHOPUR HEADWORKS, 
GURDASPUR, PUNJAB",PUNJAB,11.0,34.0,,8.1  10.2  7.5  8.2,,,152,207,1.0,1.1,0.40,1.20,18,40,70,140,,
1290,"RIVER PARVATI BEFORE CONF. TO RIVER BEAS AT 
BHUNTER","HIMACHAL 
PRADESH",4.0,16.0,7.0,8.6,,6.5  8.1,42,100,1.0,1.0,0.32,0.85,43,170,220,920,2,2
1090,RIVER SAINJ D/S LARJI,"HIMACHAL 
PRADESH",6.0,15.0,7.4,8.2,,7.0  8.0,60,145,1.0,1.0,0.32,0.84,22,110,94,920,2,2
2605,RIVER PARVATI AT U/S MANIKARAN,"HIMACHAL 
PRADESH",3.0,15.0,7.2,8.8,,6.8  8.3,40,94,1.0,1.0,0.32,1.06,17,47,63,220,2,2
2606,RIVER PARVATI AT D/S MANIKARAN,"HIMACHAL 
PRADESH",3.0,16.0,7.1,8.7,,6.8  8.0,42,100,1.0,1.0,0.32,1.23,22,94,70,350,2,2
1551,RIVER SIRSA U/S SITOMAJRI NALLAH,"HIMACHAL 
PRADESH",12.0,23.0,5.8,7.1,,7.4  8.2,331,766,1.0,7.2,,1.73  15.80,2,920,26,1600,2,2
1552,RIVER SIRSA D/S NALAGARH BRIDGE,"HIMACHAL 
PRADESH",12.0,26.0,5.5,7.1,,7.3  8.1,408,,1436  1.0,6.0,,2.62  15.54,4,920,21,1600,2,2
1868,RIVER SIRSA  D/S NALAGARH  TOWN,"HIMACHAL 
PRADESH",11.0,26.0,3.4,7.1,,7.1  8.1,403,,1611  1.0,3.9,,3.05  15.31,2,540,26,1600,2,2
4485,RIVER SIRSA U/S SANDHOLI NALLAH,"HIMACHAL 
PRADESH",11.0,24.0,6.0,7.1,,7.5  8.2,329,768,1.0,3.8,,1.86  11.86,4,46,34,920,2,2
4486,RIVER BALD D/S LANDFILLSITE AT BADDI,"HIMACHAL 
PRADESH",12.0,24.0,4.0,7.6,,7.2  8.1,302,,1754  1.0  24.0  1.40,,,9.23,2,1600,12,1600,2,2
4487,RIVER SIRSA D/S HOUSING BOARD NALLAH,"HIMACHAL 
PRADESH",11.0,25.0,3.0,6.9,,7.6  8.2,360,,1913  1.0  16.0  1.48  14.24,,,,7,1600,39,1600,2,9
4489,RIVER SIRSA AFTER CONF. TO RIVER RATTA,"HIMACHAL 
PRADESH",12.0,24.0,5.2,7.1,,7.7  8.3,418,,1385  1.0,5.6,,1.93  12.83,4,540,33,1600,2,2
30012,"RIVER SARSA AT BADDI , ,GHANOLI VILLAGE) PUNJAB",PUNJAB,19.0,27.0,6.0,6.8,,7.6  8.1,330,,1269  3.0  45.0  1.27,,,5.52,3400,490000,28000,1600000,1700,4900
4161,"RIVER CONFLUENCE POINT OF SARSA NADI WITH 
SUTLEJ, NR VILL ASPUR, ROOPNAGAR",PUNJAB,12.0,29.0,,6.5  12.2  7.2  8.3,,,262,554,1.0,1.2,0.90,4.70,78,460,210,1100,,
