0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
1488,"RIVER BHAGIRATHI B/C TO RIVER ALAKNANDA AT 
DEVPRAYAG,DIST-TEHRI GARHWAL",UTTARAKHAND  16.0,,20.0,,9.8  10.8  7.8  8.1,,,76,117,1.0,1.0,0.32,0.36,2,2,2,2,2,2
1489,"RIVER GANGA AFTER CONFLUENCE OF RIVER 
BHAGIRATHI AND RIVER ALAKNANDA AT DEVPRAYAG 
,DIST-TEFRI GARHWAL",UTTARAKHAND  15.0,,,20.0  10.0  10.8  7.5  8.2,,,,87,110,1.0,1.0,0.32,0.33,2,2,2,4,2,2
5776,"RIVER GANGA AT  SWARG ASHRAM ,RISHIKESH",UTTARAKHAND  13.0,,24.0,,9.0  10.6  7.2  8.4,,,84,265,1.0,1.0,0.32,0.43,31,48,39,49,2,2
1060,"RIVER GANGA U/S AT LAXMANJHULA,RISHIKESH",UTTARAKHAND  12.0,,23.0,,9.6  11.0  7.1  8.3,,,70,154,1.0,1.0,0.00,0.37,21,43,26,48,2,2
5777,,"RIVER GANGA NEAR VISTHAPHIT COLONY, RISHIKESH  UTTARAKHAND  14.0",,28.0,,8.2  10.2  7.0  8.2,,,90,431,1.0,1.7,0.32,0.48,27,84,34,94,2,26
10147,"RIVER GANGA D/S AT BAIRAAJ,RISHIKESH",UTTARAKHAND  14.0,,22.0,,9.2  10.8  7.1  8.5,,,67,141,1.0,1.2,0.32,0.39,2,43,2,49,2,2
2725,"RIVER GANGA AFTER CONFLUENCE OF SONG NEAR 
SATYANARAYAN TEMPLE D/S RAIWALA, DEHRADUN",UTTARAKHAND  13.0,,29.0,,8.2  10.0  7.1  8.5,,,157,325,1.1,1.7,0.32,0.38,33,63,58,94,2,6
10148,RIVER GANGA AT HAR-KI-PAURI GHAT,UTTARAKHAND  14.8,,26.2,,8.0  10.3  7.3  8.3,,,166,351,1.0,2.0,0.32,1.65,21,79,63,170,9,43
3997,"RIVER GANGA U/S  AT ABINDUGHAT, DUDHIYABAD, 
HARIDWAR",UTTARAKHAND  16.8,,25.3,7.6,9.8,,7.3  8.3,219,421,1.2,2.6,0.32,1.50,31,94,79,170,6,46
1061,"RIVER GANGA  D/S AT BALKUMARI MANDIR, AJEETPUR, 
HARIDWAR",UTTARAKHAND  17.9,,26.3,7.1,9.9,,7.2  8.5,146,648,1.0,2.6,0.34,1.49,32,94,70,210,9,63
5778,"RIVER GANGA NEAR BISHANPUR KUNDI, HARIDWAR",UTTARAKHAND  18.2,,26.4,7.6,9.8,,7.2  8.4,178,,3203  1.0,2.4,0.33,1.57,24,94,79,220,11,43
2727,"UPPER GANGA CANAL D/S AT ROORKEE, HARIDWAR",UTTARAKHAND  14.7,,27.0,7.4,9.7,,7.4  8.3,219,435,1.2,2.4,0.32,1.85,21,94,79,170,10,63
30005,RIVER GANGA AT SULTANPUR (UTTARAKHAND),UTTARAKHAND  21.5,,30.7,7.0,8.6,,7.3  8.0,165,273,1.2,2.7,0.32,0.41,2,490000,2000,1100000,,
30006,RIVER GANGA AT BIJNOR (U.P.),"UTTAR 
PRADESH",16.0,16.0,7.2,8.5,,7.6  8.1,180,289,1.0,2.0,0.32,0.72,330,93000,780,1400000,13,1300
10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR","UTTAR 
PRADESH",,,8.6,9.1,,7.6  8.0,221,260,1.0,1.6,0.00,0.00,460,790,1100,1700,2,2
5708,"RIVER GANGA TIGRI GANGA GHAT, VILLAGE-TIGARI, 
AMROHA","UTTAR 
PRADESH",,,8.4,8.9,,7.7  7.9,241,252,1.2,1.6,0.00,0.00,460,790,1300,1700,2,2
,"10149  RIVER GANGA AT  U/S  BRIJ GHAT ,GHARMUKTESHWAR","UTTAR 
PRADESH",12.0,30.0,,8.5  12.0  7.0  7.6,,,170,252,1.0,2.6,0.00,0.49,170,920,350,1600,94,280
1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P","UTTAR 
PRADESH",12.0,30.0,,8.2  11.7  7.3  7.6,,,174,255,1.0,2.9,0.30,0.50,240,1300,540,2200,130,540
2488,"RIVER GANGA U/S, ANOOPSHAHAR","UTTAR 
PRADESH",16.0,32.0,,7.1  11.0  7.1  7.3,,,94,198,1.0,2.7,0.00,0.00,170,920,350,1600,,
2489,"RIVER GANGA D/S, ANOOPSHAHAR","UTTAR 
PRADESH",16.0,31.0,,7.2  10.6  7.1  7.4,,,101,179,1.0,2.6,0.00,0.00,170,1100,350,1700,,
1145,"RIVER GANGA AT NARORA (BULANDSAHAR), U.P.","UTTAR 
PRADESH",17.0,32.0,,7.3  10.4  7.0  7.4,,,106,177,1.0,2.8,0.00,0.00,170,930,350,1700,,
2490,"RIVER GANGA AT KACHHLA GHAT, ALIGARH","UTTAR 
PRADESH",18.0,38.0,,8.4  10.9  7.4  7.7,,,143,16350  1.1,,1.6,0.30,4.20,2,480,260,630,2,350
10151,RIVER GANGA AT GHATIYAGHAT FARRUKABAD,"UTTAR 
PRADESH",14.0,31.0,,6.5  10.9  8.0  8.5,,,181,346,2.6,3.7,0.00,0.00,1100,2600,1600,3300,2,2
