0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
2419,"RIVER KHARASROTA AT KHANDITARA (D/S OF 
INDUSTRIAL ACTIVITIES AT KALINGA NAGAR)",ODISHA,20.0,23.0,6.2,8.6,,6.9  8.2,125,162,1.1,1.6,0.32,1.20,45,2300,330,4900,,
2420,RIVER KHARASROTA AT AUL,ODISHA,23.6,33.1,5.5,8.6,,7.3  8.4,140,371,1.1,1.5,0.32,0.60,220,2300,700,4900,,
3922,RIVER KHARASROTA AT BINJHARPUR,ODISHA,21.0,23.0,6.3,8.9,,6.8  8.5,108,236,1.1,1.9,0.32,4.34,110,2300,790,5600,,
3921,RIVER KISINDAJHOR AT KHARAGPRASAD,ODISHA,23.0,28.0,3.8,7.8,,6.9  7.9,302,710,1.1,1.9,0.32,3.13,230,2300,790,4900,,
3931,RIVER BANGURUSINGADA JHOR,ODISHA,22.0,29.0,4.6,9.6,,7.5  7.9,260,455,1.1,1.8,0.32,1.00,110,1700,490,4900,17,17
1034,"RIVER SANKH AT BOLBA, JHARKAND",JHARKHAND,9.0,23.0,7.8,8.2,,7.2  7.3,,,1.1,2.4,0.00,0.00,,,,,,
2412,RIVER SANKHA U/S ( D/S OF MANDIRA DAM),ODISHA,23.0,30.0,5.4,8.4,,6.7  7.9,100,198,1.1,1.5,0.32,0.57,78,1300,490,4900,,
1035,"RIVER KARO AT LOHOJIMI U/S, JHARKAND",JHARKHAND,10.0,26.0,7.7,7.9,,6.6  7.5,,,1.1,2.6,0.00,0.00,,,,,,
3915,RIVER KARO AT BADBIL,ODISHA,20.0,31.0,6.2,8.1,,6.7  8.2,115,178,1.1,1.6,0.32,0.81,78,1300,330,3900,,
3924,RIVER BADAJHOR (AT DHENKANAL),ODISHA,22.0,28.0,,6.0  10.4  7.1  8.1,,,185,386,1.1,1.9,0.32,0.97,230,4900,1300,24000,,
3933,RIVER DAMASALA AT DAYANABIL,ODISHA,21.0,23.0,6.0,8.4,,6.8  8.0,83,205,1.1,2.0,0.32,1.05,130,2200,330,3500,,
3927,RIVER TIKIRA AT KANIHA U/S,ODISHA,22.0,29.0,6.2,9.0,,7.5  8.2,163,366,1.1,1.4,,0.32  92.02,78,2100,330,4000,,
3928,RIVER TIKIRA AT KANIHA D/S,ODISHA,23.0,29.0,,6.8  10.8  7.5  8.4,,,174,416,1.4,2.0,0.32,1.18,170,2200,490,4900,,
3932,RIVER RAMIALA NEAR KAMAKHYANAGAR,ODISHA,24.0,29.0,5.2,8.6,,7.2  8.1,101,272,1.1,1.9,0.32,0.65,130,790,490,2800,,
1033,"RIVER KOEL AT BASIA, DAM U/S, JHARKHAND",JHARKHAND,9.6,25.0,7.6,7.9,,6.5  7.6,,,1.0,2.3,0.00,0.00,,,,,,
1036,"RIVER KOEL AT MANOHARPUR AFTER MEETING KOINA 
RIVER D/S, JHARKAND",JHARKHAND,19.2,36.0,6.7,8.7,,6.8  8.3,198,424,1.2,3.2,0.00,0.00,,,,,,
2376,RIVER NORTH KOEL U/S DALTANGANJ,JHARKHAND,16.0,23.5,7.2,7.9,,6.8  7.6,,,1.1,2.6,0.00,0.00,,,,,,
2377,"RIVER NORTH KOEL D/S BCCL, REHLA",JHARKHAND,16.6,26.0,7.0,7.9,,6.8  7.5,,,1.3,2.6,0.00,0.00,,,,,,
2413,RIVER KOEL U/S (AFTER CONFLUENCE OF KARO),ODISHA,22.0,32.0,5.0,8.3,,6.8  8.5,123,220,1.1,1.8,0.32,1.31,330,2300,1700,4900,,
3919,RIVER NANDIRA U/S AT KUKUDANGA,ODISHA,21.0,27.0,,4.8  12.4  6.8  8.4,,,325,595,1.1,1.6,0.47,3.86,78,2300,330,4900,,
3920,RIVER NANDIRA D/S AT DASNALI,ODISHA,22.0,28.0,,6.2  12.6  6.9  8.3,,,410,721,1.3,2.0,0.32,2.34,130,2100,490,4900,2,17
3925,RIVER LINGIRA U/S OF ANGUL,ODISHA,23.0,28.0,,6.2  12.0  7.4  8.4,,,290,523,1.1,1.6,0.32,1.78,130,790,460,3500,,
3926,RIVER LINGIRA D/S OF ANGUL,ODISHA,23.0,28.0,,4.8  10.8  7.5  8.3,,,312,530,1.4,1.8,,0.32  92.02,130,1300,700,4900,,
3929,"RIVER SINGDA JHOR (TALCHER KANIHA ROAD BRIDGE, 
BALANGI)",ODISHA,23.0,30.0,,6.6  10.0  7.3  8.2,,,280,520,1.1,1.6,0.32,3.74,170,2300,700,4900,,
3930,"BANGURU NALLAH (OVER BRIDGE TALCHER RENGALI 
DAM ROAD, SARKISOREPAL)",ODISHA,21.0,28.0,5.8,9.0,,7.2  7.9,471,,1052  1.1,2.5,0.32,2.98,130,1100,330,3500,2,34
