0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
4587,"RIVER NARMADA AT NEAR ROAD BRIDGE, SANDIA","MADHYA 
PRADESH",15.0,31.0,7.8,8.7,,7.3  8.2,172,285,1.0,1.7,0.32,2.46,2,10,2,150,2,2
4588,"RIVER NARMADA  AT UP- STREAM OF VILLAGE JAIT 
NEAR NARYANAPURA DISTRICT SEHORE (M.P.)","MADHYA 
PRADESH",15.0,27.0,,6.0  11.5  7.6  8.4,,,213,,3105  1.0,1.7,1.25,7.47,6,26,40,280,2,2
4589,RIVER NARMADA AT D/S OF VILL. JAIT,"MADHYA 
PRADESH",15.0,26.0,,6.2  12.2  7.6  8.4,,,214,,3212  1.0,2.0,1.71,6.62,11,147,140,1301,2,2
4590,"RIVER NARMADA AT UP-STREAM  BEFORE 
CONFLUENCE OF RIVER TAWA NEAR BANDRABHAN 
DISTRICT SEHORE M.P.","MADHYA 
PRADESH",14.0,26.0,,5.8  11.0  7.4  8.5,,,184,419,1.0,2.1,0.96,6.16,2,48,150,350,2,2
4591,"RIVER NARMADA AT DOWN-STREAM AFTER 
CONFLUENCE OF RIVER TAWA NEAR 
RAMNAGAR,DISTRICT SEHORE (M.P.)","MADHYA 
PRADESH",16.0,26.0,,6.0  14.1  7.6  8.5,,,190,337,1.0,1.9,1.44,6.95,2,39,120,350,2,2
4592,"RIVER NARMADA AT BUDHNIGHAT, BUDHNI DISTRICT 
SEHORE( M.P.)","MADHYA 
PRADESH",16.0,26.0,,6.2  10.2  7.5  8.3,,,184,,3459  1.0,1.4,0.71,5.04,2,178,120,1400,2,2
4593,"RIVER NARMADA AT DOWN-STREAM OF TEXTILE UNIT 
VILLAGE. HOLIPURA BUDNI DISTRICT SEHORE (M.P.)","MADHYA 
PRADESH",15.0,27.0,,6.0  13.5  7.4  8.5,,,180,478,1.0,2.0,1.16,4.92,2,39,110,350,2,2
4594,"RIVER NARMADA AT BEFOR CONFLU. OF RIVER JAMNER 
VILL. NEMAWAR","MADHYA 
PRADESH",22.0,28.0,6.7,7.6,,7.4  7.9,205,422,1.4,2.0,0.32,0.83,2,2,41,49,2,2
4596,RIVER NARMADA AT HANUWANTIA DIST. KHANDWA,"MADHYA 
PRADESH",20.0,21.5,7.3,7.8,,7.7  8.6,211,311,1.0,7.4,0.64,1.14,2,2,31,41,,
4597,"RIVER NARMADA AT U/S OMKAREWHWAR DAM 
KHANDWA","MADHYA 
PRADESH",19.5,21.5,7.2,7.8,,7.3  8.5,212,308,1.0,1.1,0.74,2.26,2,2,32,43,,
4598,RIVER NARMADA RIVER AT DHARESHWAR,"MADHYA 
PRADESH",19.0,21.5,7.2,7.8,,7.6  8.6,205,329,1.0,1.1,,0.84  11.03,2,2,34,49,,
4599,RIVER NARMADA NEAR W/S INTAKE JALLOD,"MADHYA 
PRADESH",19.5,21.5,7.3,8.0,,7.8  8.4,248,320,1.0,1.1,0.71,1.12,2,2,34,41,,
4600,"RIVER NARMADA RIVER AT SHAHASTRADHARA 
(JALKOTI)","MADHYA 
PRADESH",19.5,21.5,7.2,8.1,,7.7  8.6,209,330,1.0,1.2,0.73,1.91,2,2,38,47,,
4601,RIVER NARMADA AT KHALGHAT,"MADHYA 
PRADESH",19.5,22.0,7.4,7.8,,7.8  8.6,215,337,1.0,1.2,0.02,1.18,2,2,34,43,,
4602,RIVER NARMADA RIVER AT SEMALDA U/S OF BARWANI,"MADHYA 
PRADESH",19.0,22.0,7.2,8.0,,7.7  8.4,232,350,1.0,1.1,0.71,1.16,2,2,34,43,,
4603,RIVER NARMADA AT KOTESHWAR,"MADHYA 
PRADESH",19.5,22.0,6.9,7.8,,7.6  8.5,255,392,1.0,1.1,0.72,1.92,2,2,34,46,,
4605,"RIVER NARMADA AT KAKRANA, INTERSTATE BOUNDRY, 
ALIRAJPUR","MADHYA 
PRADESH",19.5,22.0,7.2,7.7,,7.6  8.5,250,358,1.0,1.2,0.74,2.12,2,2,34,48,,
30048,"RIVER NARMADA AT NAVAGAM,  NEAR GORA COLONY, 
KEVADIA, GUJARAT (GUJARAT AND MADHYA PRADESH)",GUJARAT,29.0,29.0,7.7,7.7,,8.3  8.3,372,372,2.5,2.5,0.32,0.32,700,700,1100,1100,,
7,RIVER NARMADA AT GARUDESHWAR,GUJARAT,27.0,34.0,7.3,8.4,,8.0  8.4,190,419,1.0,1.0,0.32,0.83,2,23,20,94,,
