0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"STN 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"NitrateN 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
2950,"RIVER BANAS AT DHANARI DAM, NEAR SWAROOPGANJ, 
SIROHI, RAJASTHAN",RAJASTHAN,21.5,32.3,4.6,6.4,,7.1  8.3,358,611,1.0,4.0,1.94,3.49,2,5,2,16,2,2
2951,"RIVER BANAS BISULPUR DAM, TONK, RAJASTHAN",RAJASTHAN,18.0,32.0,5.2,6.6,,7.9  8.5,386,607,1.0,2.3,0.50,1.82,58,170,170,280,25,39
4167,"RIVER BANAS AT TRIVENI SANGAM, BHILWARA",RAJASTHAN,19.0,23.0,4.7,5.9,,7.8  8.7,499,876,1.3,2.3,1.12,3.52,130,350,220,540,31,49
2952,"RIVER NEAR NEWTA DAM,JAIPUR,RAJSTHAN",RAJASTHAN,19.0,29.0,0.6,5.2,,7.8  9.4,1434,,2440  3.6  16.0  1.12,,,5.13,70,350,430,1600,7,63
4790,"RIVER PIPLADAT PIPLAD DAM, BHAWANI MANDI",RAJASTHAN,20.0,31.0,4.2,5.8,,8.0  9.4,490,754,1.9,4.1,1.12,2.42,130,240,240,430,26,47
4770,"RIVER KOTHARI AT MEJA DAM BHILWARA (UPSTREAM 
OF KOTHARI RIVER)",RAJASTHAN,18.5,22.0,4.6,6.5,,7.5  9.9,237,623,1.4,2.5,0.52,1.94,110,280,280,540,33,120
5468,"RIVER KOTHARI AT KOTHARI DAM, BHILWARA",RAJASTHAN,20.5,23.5,4.2,5.9,,8.0  9.4,761,988,1.8,3.6,0.62,2.12,210,350,350,540,31,84
4172,"RIVER BERACH AT GHOSUNDA DAM, CHITTORGARH",RAJASTHAN,17.0,30.0,4.2,6.5,,7.1  7.7,720,,1023  2.0,2.9,1.82,2.95,110,170,170,280,21,58
4175,"RIVER BERACH, NEAR HOTEL PADMINI, CHITTORGARH",RAJASTHAN,17.0,30.0,3.2,6.2,,7.1  7.9,720,,1448  2.0,3.6,1.82,4.62,110,170,170,280,21,34
4804,"RIVER BERACH NEAR VILLAGE-NAGARI, CHITTORGARH",RAJASTHAN,16.0,30.0,4.2,6.6,,7.3  8.1,672,902,1.0,3.0,2.22,5.12,84,220,94,500,14,140
4173,"RIVER GAMBHIRI AT GAMBHIRI  DAM, NIMBAHERA-
TEHSIL, CHITTORGARH",RAJASTHAN,16.0,30.0,4.1,6.9,,7.1  7.9,372,682,1.0,2.2,1.82,3.69,90,170,170,300,24,70
4174,"RIVER GAMBHIRI NEAR BUS STAND (OLD CITY BRIDGE), 
CHITTORGARH,RAJASTHAN",RAJASTHAN,18.0,30.0,4.0,6.6,,7.1  7.9,605,945,1.9,3.5,3.19,7.01,110,220,150,350,24,79
2945,"RIVER CHHAPI AT CHHAPI DAM UPSTREAM , JHALAWAR, 
RAJASTHAN",RAJASTHAN,20.0,32.0,5.1,6.2,,7.8  8.5,229,439,1.0,2.2,0.82,2.64,110,170,210,350,22,34
2946,"RIVER UJAD AT BHIM SAGAR DAM UPSTREAM , 
JHALAWAR, RAJASTHAN",RAJASTHAN,20.0,32.0,4.1,5.9,,7.6  8.5,247,448,1.0,2.0,0.82,3.93,79,170,150,280,21,31
