0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 mL",
1292,"RIVER BEAS AT PONG DAM ,PONG VILLAGE","HIMACHAL 
PRADESH",7.0,19.0,8.2,9.1,,7.5  8.5,157,257,1.0,1.0,0.41,3.57,2,78,220,5400,2,2
1009,RIVER BEAS AT D/S PONG DAM,"HIMACHAL 
PRADESH",8.0,20.0,8.1,9.2,,7.4  8.2,158,264,1.0,1.0,0.73,2.87,2,68,170,5400,2,2
1008,RIVER BEAS AT D/S DEHRAGOPIPUR,"HIMACHAL 
PRADESH",15.0,22.0,6.7,9.2,,7.2  8.2,107,386,1.0,1.0,1.08,3.27,2,110,40,5400,2,2
4435,RIVER BEAS U/S SUJANPUR TIHRA,"HIMACHAL 
PRADESH",15.0,28.0,7.7,9.0,,6.9  8.8,241,964,1.0,4.8,0.32,2.59,2,5,17,170,2,2
4436,RIVER BEAS D/S SUJANPUR TIHRA,"HIMACHAL 
PRADESH",14.9,28.0,7.6,8.8,,7.0  8.2,229,545,1.0,3.6,0.32,3.12,2,5,17,220,2,2
4437,RIVER BEAS U/S NADAUM TOWN,"HIMACHAL 
PRADESH",15.6,27.0,6.7,8.9,,7.4  8.3,241,,3040  1.0,2.8,0.30,1.17,2,8,17,170,2,2
4438,"RIVER BEAS D/S NADAUN TOWN AFTER CONFLUENCE 
OF MAAN KHAD","HIMACHAL 
PRADESH",15.5,28.0,7.8,8.9,,7.2  8.4,216,397,1.0,3.4,0.32,1.16,2,8,21,140,2,2
4443,RIVER BEAS AT RAISON,"HIMACHAL 
PRADESH",3.0,15.0,7.8,8.7,,6.8  8.2,53,137,1.0,1.0,0.32,0.96,47,140,220,920,2,2
5765,RIVER BEAS D/S NEW BAJAURA BRIDGE,"HIMACHAL 
PRADESH",4.0,16.0,7.5,8.5,,7.0  8.1,56,281,1.0,1.0,0.32,0.84,58,140,280,920,2,2
30083,RIVER BEAS AT TALWARA (PONG DAM),"HIMACHAL 
PRADESH",17.5,27.0,,7.2  10.0  8.1  8.6,,,174,230,1.0,2.0,0.37,2.57,11,3800,46,17000,2,5
30084,"RIVER BEAS AT D/S CHANGARWA VILLAGE, (PUNJAB)",PUNJAB,18.0,28.0,,5.8  10.7  8.0  8.4,,,201,226,1.0,1.1,0.40,2.17,110,22000,270,92000,7,1400
1693,"RIVER BEAS AT TALWARA H/W, PUNJAB",PUNJAB,13.0,33.0,,6.7  10.1  7.4  8.2,,,178,244,1.0,1.2,0.70,1.20,18,46,70,150,-,-
1694,"RIVER BEAS AT U/S PATHANKOT, PUNJAB",PUNJAB,11.0,34.0,7.7,9.1,,7.7  8.3,198,359,1.0,1.2,0.40,1.11,27,93,110,240,,
1010,"RIVER BEAS AT MIRTHAL BRIDGE, GURDASPUR",PUNJAB,11.0,34.0,7.7,9.1,,7.5  8.3,204,395,1.0,1.3,0.60,0.90,26,78,94,170,,
1695,"RIVER BEAS D/S PATHANKOT, PUNJAB",PUNJAB,11.0,34.0,7.4,8.9,,7.5  8.3,218,295,1.0,1.2,0.50,1.10,31,140,120,330,,
1294,"RIVER BEAS AT 1KM.D/S OF EFFL. DISH. POINT AT 
MUKERIAN , PUNJAB",PUNJAB,15.0,27.0,7.0,9.1,,7.6  8.2,203,275,1.0,1.3,0.70,1.40,27,140,110,340,,
1696,"RIVER BEAS U/S GOINDWAL, PUNJAB",PUNJAB,14.0,28.0,8.0,9.2,,7.5  8.2,191,245,1.0,1.2,0.40,1.05,68,140,220,330,,
1697,"RIVER BEAS AT HARIKE, PUNJAB",PUNJAB,14.0,28.0,8.1,9.1,,7.7  8.2,201,256,1.0,1.2,0.60,1.31,120,210,280,400,,
1011,"RIVER BEAS AT G.T. ROAD UNDER BDG. NEAR 
KAPURTHALA",PUNJAB,16.0,28.0,6.9,9.4,,7.8  8.2,190,276,1.0,1.4,0.50,0.97,63,170,220,380,,
1012,RIVER BEAS AT 100M D/S INDUST. DISCH. GOINDWAL,PUNJAB,14.0,28.0,7.9,8.9,,7.8  8.1,203,264,1.0,1.3,0.50,1.10,93,170,260,380,,
4164,"RIVER BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL 
BATALA, GURDASPUR",PUNJAB,16.0,27.0,6.5,9.2,,7.7  8.2,192,288,1.0,1.3,0.60,1.00,33,170,140,350,,
5504,RIVER BEAS AT  KARMOWALA  VILLAGE,PUNJAB,26.0,27.0,7.9,8.8,,7.9  8.1,211,240,1.0,1.2,0.70,0.97,84,130,260,280,,
5505,RIVER BEAS AT  CHAMBA KALAN,PUNJAB,26.0,27.0,7.9,9.0,,7.9  8.1,208,239,1.0,1.1,0.70,0.93,70,110,220,370,,
5506,RIVER BEAS AT KAMBOH DAHIWALA,PUNJAB,26.0,27.0,7.8,8.9,,7.8  8.0,209,241,1.0,1.1,0.80,0.97,94,140,280,340,,
