0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
1307,RIVER CHUNT KOL (MAULANA AZAD BRIDGE),"JAMMU & 
KASHMIR",5.8,24.7,1.1,6.6,,7.1  7.8,190,382,,4.5  10.7  0.00,,0.00,,,,,,
4030,"RIVER SWAN BEFORE CONF. OF GARNI KHAD AT 
CHURURU","HIMACHAL 
PRADESH",19.2,32.0,6.6,7.8,,7.6  8.0,350,494,1.0,2.8,0.32,7.11,2,6,17,270,2,2
4031,RIVER SWAN AFTER CONF. GARNI KHAD AT CHURURU,"HIMACHAL 
PRADESH",19.5,31.0,6.5,8.1,,7.4  7.8,421,484,1.0,2.7,0.32,4.06,2,6,14,70,2,2
1869,RIVER SWAN D/S  BELA BATHARI (BHANGLA),"HIMACHAL 
PRADESH",24.0,32.0,5.5,7.2,,6.7  8.0,371,663,1.0,2.8,0.32,2.13,2,4,13,140,2,2
3856,RIVER SWAN U/S INDUSTRIAL AREA GAGRET,"HIMACHAL 
PRADESH",19.7,32.0,6.8,7.8,,7.3  7.9,346,520,1.0,2.6,0.32,7.81,2,4,14,160,2,2
3857,RIVER SWAN D/S INDUSTRIAL AREA GAGRET,"HIMACHAL 
PRADESH",19.0,32.3,6.4,7.6,,7.5  8.2,362,515,1.0,2.6,0.32,6.93,2,6,13,140,2,2
3858,RIVER SWAN U/S SANTOSHGARH BRIDGE,"HIMACHAL 
PRADESH",23.0,31.0,5.9,7.3,,7.4  7.8,358,745,1.0,2.5,0.32,2.10,2,8,13,114,2,2
3859,RIVER SWAN U/S UNA TOWN AT GHALLUWAL BRIDGE,"HIMACHAL 
PRADESH",19.0,31.0,6.4,8.2,,7.4  8.0,340,476,1.0,2.8,0.32,2.52,2,4,17,140,2,2
30011,"RIVER SWAN AT DHANGLA VILLAGE, SANTOSHGARH 
(PUNJAB)",PUNJAB,23.0,26.0,,3.9  12.0  7.6  8.5,,,256,475,,2.0  30.0  0.32,,5.59,78,130000,1300,350000,17,11000
4433,RIVER SWAN D/S OF UNA AT RAMPUR BRIDGE,"HIMACHAL 
PRADESH",16.0,32.0,6.1,7.9,,7.4  8.2,259,498,1.0,4.0,0.32,2.42,2,6,17,170,2,2
2758,"RIVER UJH AT DAM SITE(L.H.S.), KATHUA","JAMMU & 
KASHMIR",12.0,26.0,7.3,7.5,,7.5  8.7,103,480,1.0,1.0,0.00,0.00,,,,,,
2913,"RIVER KALI BEIN FALLING INTO BEAS, PUNJAB",PUNJAB,13.0,32.0,4.0,7.8,,6.8  8.2,242,421,2.0,3.0,1.13,1.90,450,1400,1700,3400,,
3278,RIVER  LIDDER  AT LARIPORA,"JAMMU & 
KASHMIR",3.8,16.5,,7.1  11.0  7.0  8.5,,,100,204,1.0,2.0,0.00,0.00,,,,,,
3279,RIVER  LIDDER  AT CLUB PARK,"JAMMU & 
KASHMIR",4.3,18.0,,6.8  11.4  7.5  8.9,,,94,205,1.0,2.7,0.00,0.00,,,,,,
3280,RIVER LIDDER  AT BUS ADDA,"JAMMU & 
KASHMIR",5.2,18.9,,7.2  10.8  7.8  8.4,,,101,240,1.0,2.6,0.00,0.00,,,,,,
3281,"RIVER  LIDDER AT YANEER, D/S OF PHALGUM","JAMMU & 
KASHMIR",3.8,19.9,,7.1  11.7  7.4  8.4,,,62,150,1.0,2.7,0.00,0.00,,,,,,
3282,"RIVER LIDDER  NERA BUMZOO, ANANTNAG","JAMMU & 
KASHMIR",5.6,22.0,,7.3  11.5  7.1  8.4,,,81,185,1.0,2.9,0.00,0.00,,,,,,
4051,RIVER LIDDER AT NUNWAN,"JAMMU & 
KASHMIR",4.3,19.0,,7.0  11.4  7.6  8.8,,,76,156,1.0,3.2,0.00,0.00,,,,,,
4052,RIVER LIDDER NEAR LAVENDER PARK,"JAMMU & 
KASHMIR",4.6,17.5,,6.8  11.2  7.8  8.8,,,99,211,1.0,3.6,0.00,0.00,,,,,,
3283,RIVER SINDH AT SONAMARG U/S,"JAMMU & 
KASHMIR",4.0,9.9,,7.7  10.0  7.6  8.4,,,195,463,1.0,1.9,0.00,0.00,,,,,,
