0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"Station 
Code",Monitoring Location,State Name,"Temperature 
(°C)",,"Dissolved 
Oxygen 
(mg/L)",,pH,,"Conductivity 
(µmho/cm)",,"BOD 
(mg/L)",,"Nitrate N 
(mg/L)",,"Fecal Coliform  
(MPN/100ml)",,"Total Coliform  
(MPN/100ml)",,"Fecal 
Streptococci 
(MPN/100ml)",
,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",
"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",
1492,RIVER YAMUNA AT YAMUNOTRI,UTTARAKHAND,4.0,4.0,,11.2  11.2  7.8  7.8,,,31,31,1.0,1.0,0.32,0.32,2,2,2,2,2,2
1493,RIVER YAMUNA AT HANUMANCHATTI,UTTARAKHAND  10.0,,,10.0  10.8  10.8  7.6  7.6,,,,56,56,1.0,1.0,0.33,0.33,2,2,2,2,2,2
1494,RIVER YAMUNA AT U/S OF LAKHWAR DAM,UTTARAKHAND,9.0,21.0,,9.4  10.8  7.7  8.4,,,105,214,1.0,1.0,0.32,0.60,2,2,2,2,2,2
30025,RIVER YAMUNA AT DAK PATHER (UTTARAKHAND),UTTARAKHAND  17.0,,21.0,,9.4  10.8  8.2  8.4,,,128,286,1.0,9.0,0.32,0.47,2,4000,13,17000,2,230
1490,"RIVER YAMUNA AT U/S DAKPATHER, DEHRADUN",UTTARAKHAND  10.0,,22.0,,9.2  10.6  7.0  8.1,,,72,186,1.0,1.0,0.32,0.37,41,84,70,94,6,14
30027,RIVER YAMUNA AT PONTA SAHIB (H.P),"HIMACHAL 
PRADESH",20.0,24.3,,9.0  10.5  8.0  8.4,,,134,518,1.0,9.0,0.49,1.32,7,7800,170,33000,4,2400
1553,RIVER YAMUNA U/S PAONTA SAHIB,"HIMACHAL 
PRADESH",16.0,23.0,6.3,8.4,,7.0  8.4,264,702,1.0,2.5,0.54,0.90,2,94,49,220,2,2
1554,RIVER YAMUNA D/S PAONTA SAHIB,"HIMACHAL 
PRADESH",16.0,22.0,6.3,8.4,,7.7  8.3,243,666,1.6,3.6,0.54,0.90,2,220,94,540,2,2
4439,RIVER YAMUNA U/S SUN PHARMACEUTICALS,"HIMACHAL 
PRADESH",15.0,23.0,6.4,8.5,,7.4  8.3,257,587,1.3,2.9,0.54,0.92,40,240,170,350,2,2
4440,RIVER YAMUNA D/S SUN PHARMACEUTICALS,"HIMACHAL 
PRADESH",16.0,24.0,6.4,8.4,,7.7  8.4,301,550,1.2,3.5,0.00,0.92,46,350,280,920,2,2
30028,"RIVER YAMUNA AT BURIYA U/S JAGADHARI, MANDOLI, 
HARYANA",HARYANA,17.5,27.5,7.9,8.8,,8.0  8.4,211,358,,1.0  15.0  0.53,,0.89,110,4900,790,92000,2,490
30035,RIVER YAMUNA AT HATHNIKUND,HARYANA,14.0,20.0,7.6,9.8,,7.8  8.3,208,390,1.0,6.0,0.79,1.07,14,1300,79,13000,5,330
1117,"RIVER YAMUNA AT HATHNIKUND, YAMUNANAGAR",HARYANA,,,6.8,7.8,,7.3  8.2,181,953,1.0,4.2,0.30,0.30,2,200,200,900,2,90
1496,"RIVER YAMUNA AT KALANAUR, YAMUNA NAGAR",HARYANA,,,6.0,7.9,,7.1  8.2,210,954,1.0,6.2,0.30,0.30,100,400,300,1200,2,200
4914,"RIVER YAMUNA AT MANGLAURA, KARNAL",HARYANA,,,5.2,7.8,,6.9  8.1,238,864,,1.2  30.0  0.00,,0.30,100,1500,400,4200,2,580
30032,"RIVER YAMUNA AT SONAULI ROAD, SHAMLI BORDER , 
PANIPAT (HARYANA)",HARYANA,,,,6.8  10.2  7.7  8.6,,,221,413,1.0,6.0,0.52,1.66,45,4900,700,11000,2,1100
10004,RIVER YAMUNA AT KHOJKIPUR PANIPAT,HARYANA,,,3.8,7.4,,6.9  7.8,189,989,1.2,6.8,0.30,0.30,100,600,600,1700,2,200
30029,"RIVER YAMUNA AT SONIPAT, BAGHPAT 
ROAD(HARYANA)",HARYANA,,,6.3,8.6,,7.7  8.7,299,620,1.0,8.0,0.66,1.99,92,2300,270,4900,11,1400
1119,RIVER YAMUNA AT SONEPAT,HARYANA,,,6.0,7.8,,6.1  8.1,195,350,1.0,6.2,0.30,0.32,2,1000,200,10000,2,200
10005,"RIVER YAMUNA AT PALLA,SONEPAT",HARYANA,,,5.2,7.8,,5.5  8.2,235,,1080  1.8,6.8,0.00,0.30,100,1100,400,3400,2,200
10006,RIVER YAMUNA AT PALLA,DELHI,16.0,,16.0  11.2  11.2  7.5  7.5,,,,1172,,1172  13.0  13.0  2.00,,,2.00,1400,1400,2200,2200,33,33
30026,RIVER YAMUNA AT PALLA (DELHI),DELHI,,,6.2,9.2,,7.4  8.2,346,,1265  1.0  16.0  0.32,,,2.31,200,2600000,54000,7000000,230,17000
1120,"RIVER YAMUNA AT PALLA, DELHI",DELHI,,,,6.3  11.3  7.1  7.5,,,,,1.0,3.0,0.00,0.00,180,560,,,,
